genre,year,actors,movie_name,directors,id,duration
"Comedy, Drama, Foreign",2006.0,"Joan Plowright,Rupert Friend,Zoe Tapper,Anna Massey,Robert Lang,Marcia Warren,Georgina Hale,Millicent Martin",Mrs. Palfrey at the Claremont,Dan Ireland,153,108 minutes
"Action, Adventure, Thriller",2006.0,"Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Keri Russell,Laurence Fishburne,Billy Crudup,Jonathan Rhys-Meyers,Michelle Monaghan",Mission: Impossible III,,154,126 minutes
"Action, Drama, Fantasy, Foreign, Romance, Science Fiction, Thriller",2006.0,"Dong-Gun Jang,Hiroyuki Sanada,Cecilia Cheung,Nicholas Tse,Liu Ye",The Promise,,155,98 minutes
"Action, Comedy, Drama, Indie",2006.0,"Max Minghella,Sophia Myles,John Malkovich,Jim Broadbent,Ethan Suplee,Joel David Moore,Anjelica Huston,Matt Keeslar,Scoot McNairy",Art School Confidential,Terry Zwigoff,156,102 minutes
"Drama, Sports Film",2006.0,"Kuno Becker,Alessandro Nivola,Stephen Dillane,Anna Friel,Marcel Iures,Sean Pertwee,Cassandra Bell",Goal! The Dream Begins,Danny Cannon,157,118 minutes
"Action, Adventure, Disaster, Thriller",2006.0,"Josh Lucas,Kurt Russell,Jacinda Barrett,Richard Dreyfuss,Jimmy Bennett,Emmy Rossum,Andre Braugher",Poseidon,Wolfgang Petersen,158,99 minutes
"Drama, Foreign, War",1987.0,,Au revoir les enfants,,159,104 minutes
"Drama, Family",2006.0,"Jason Dolley,Scott Wilson,Gerald McRaney,Taylor Momsen,Kyle Chavarria,Ann Dowd,Liberty Smith,Bonnie Bartlett",Saving Shiloh,Sandy Tung,160,90 minutes
"Drama, Thriller",2006.0,"Seth Peterson,Bruce Davison,Chad Donella,Cindy Pickett,Brian J. Smith,Susan Blakely,Farah White,Giancarlo Esposito",Hate Crime,,161,104 minutes
"Drama, Romance",2006.0,"Andy Garcia,Bill Murray,Ines Sastre,Dustin Hoffman,Tomas Milian,Steven Bauer,Nestor Carbonell,William Marquez,Julio Oscar Mechoso,Enrique Murciano,Elizabeth Pena,Millie Perkins,Tony Plana",The Lost City,Andy Garcia,162,144 minutes
"Comedy, Drama, Family, Fantasy, Romance",2006.0,"Lindsay Lohan,Chris Pine,Samaire Armstrong,Bree Turner,Faizon Love,Missi Pyle,Carlos Ponce",Just My Luck,Donald Petrie,163,103 minutes
"Drama, Indie, Romance",2006.0,"Edward Norton,Evan Rachel Wood,David Morse,Bruce Dern,Rory Culkin,John Diehl,Geoffrey Lewis,Elizabeth Pena",Down in the Valley,,164,112 minutes
"Comedy, Drama, Foreign",2006.0,"Ion Fiscuteanu,Luminita Gheorghiu",The Death of Mr. Lazarescu,Cristi Puiu,165,150 minutes
"Comedy, Indie",2006.0,"Jeremy Piven,Larry Miller,Jami Gertz,Daryl Hannah,Garry Marshall,Daryl Sabara,Doris Roberts,Cheryl Hines,Carter Jenkins",Keeping Up with the Steins,Scott Marshall,166,90 minutes
"Mystery, Thriller",2006.0,"Tom Hanks,Audrey Tautou,Ian McKellen,Alfred Molina,Jurgen Prochnow,Paul Bettany,Jean Reno,Jean Pierre Marielle,Etienne Chicot",The Da Vinci Code,Ron Howard,167,149 minutes
"Drama, Film Noir, Horror, Suspense, Thriller",1942.0,"Simone Simon,Kent Smith,Jane Randolph,Tom Conway,Jack Holt",Cat People,Jacques Tourneur,168,73 minutes
"Comedy, Drama, Romance",2006.0,"Vince Vaughn,Jennifer Aniston,Joey Lauren Adams,Cole Hauser,Jon Favreau,Jason Bateman,Judy Davis,John Michael Higgins,Vincent D'Onofrio,Ann-Margret",The Break-Up,Peyton Reed,169,106 minutes
"Action, Drama, Foreign",2006.0,"Brian Stirner,Davyd Harries,Nicholas Ball,Julie Neesam,Sam Sewell,John Franklyn-Robbins,Stella Tanner,Harry Shacklock,David Scheuer",Overlord,Stuart Cooper,170,83 minutes
"Action, Science Fiction, Thriller",2006.0,"Natalie Portman,Hugo Weaving,Stephen Rea,Stephen Fry,John Hurt",V for Vendetta,James McTeigue,171,132 minutes
"Drama, Romance",2006.0,"Colin Farrell,Salma Hayek,Donald Sutherland,Eileen Atkins,Justin Kirk,Idina Menzel",Ask the Dust,,172,117 minutes
"Drama, Indie, Thriller",2006.0,"Robin Wright Penn,Abdellatif Kechiche,Sandra Oh,Elodie Bouchez,Aasif Mandvi,Remy K. Selma,Fred Durst","Sorry, Haters",,173,83 minutes
"Comedy, Drama, Family, Romance",2006.0,"Amanda Bynes,Channing Tatum,Robert Hoffman,Alex Breckenridge,David Cross,Laura Ramsey",She's the Man,Andy Fickman,174,105 minutes
"Comedy, Drama, Sports Film",2006.0,"Michael Keaton,Robert Downey Jr.,Griffin Dunne,Ari Graynor,Catherine O'Hara,Bebe Neuwirth,Shalom Harlow,Roger Rees",Game 6,Michael Hoffman,175,87 minutes
"Action, Comedy, Crime, Drama",2006.0,"Vin Diesel,Paul Borghese,Michalina Almindo,Peter Dinklage,Alex Rocco,Annabella Sciorra,Linus Roache,Domenick Lombardozzi,Ron Silver",Find Me Guilty,Sidney Lumet,176,125 minutes
"Drama, Indie",2006.0,"Asia Argento,Peter Fonda,Marilyn Manson,Michael Pitt",The Heart is Deceitful Above All Things,Asia Argento,177,98 minutes
"Comedy, Drama, Foreign",2006.0,"Diego Catano,Daniel Miranda,Danny Perea,Enrique Arreola,Carolina Politi",Duck Season,,178,90 minutes
"Action, Crime, Drama, Mystery, Thriller",2006.0,"Denzel Washington,Clive Owen,Jodie Foster,Willem Dafoe,Chiwetel Ejiofor,Christopher Plummer,Kim Director,James Ransone",Inside Man,Spike Lee,179,129 minutes
"Comedy, Drama",2006.0,"Aaron Eckhart,Maria Bello,Cameron Bright,Adam Brody,Sam Elliott,Katie Holmes,David Koechner,William H. Macy,Rob Lowe,Robert Duvall",Thank You for Smoking,,180,92 minutes
"Comedy, Drama, Indie",2006.0,"Danny Aiello,Jane Curtin,Daniel Sauli,Marisa Ryan,Ian Kahn,Heather Burns,Henry Yuk",Brooklyn Lobster,,181,94 minutes
"Mystery, Neo-noir, Suspense, Thriller",1975.0,"Gene Hackman,Harris Yulin,Jennifer Warren,Janet Ward,Susan Clark,Melanie Griffith,Edward Binns,Susan Clark,James Woods,Melanie Griffith",Night Moves,Arthur Penn,182,100 minutes
"Comedy, Horror, Science Fiction",2006.0,"Michael Rooker,Elizabeth Banks,Nathan Fillion,Gregg Henry,Tania Saulnier,Jenna Fischer",Slither,,183,95 minutes
"Crime, Horror, Mystery, Romance, Thriller",2006.0,"Sharon Stone,David Morrissey,Charlotte Rampling,David Thewlis,Hugh Dancy,Indira Varma,Heathcote Williams",Basic Instinct 2,Michael Caton-Jones,184,114 minutes
"Comedy, Drama, Indie, Romance",2006.0,"Casey Affleck,Liv Tyler,Mary Kay Place,Seymour Cassel,Kevin Corrigan,Mark Boone Junior",Lonesome Jim,Steve Buscemi,185,91 minutes
"Drama, Foreign",2006.0,"Julia Jentsch,Alexander Held,Fabian Hinrichs,Johanna Gastdorf,Andre Hennicke,Florian Stetter,Johannes Suhm,Maximilian Bruckner",Sophie Scholl: The Final Days,Marc Rothemund,186,117 minutes
,2006.0,"Chris Tashima,Allison Sie,Joan Chen,Kelly Hu,Ben Shenkman,Sab Shimono,Michale Paul Chan,Ryan Cutrona",Americanese,Eric Byler,187,
"Comedy, Romance",2006.0,"Craig Chester,Malcolm Gets,Parker Posey,Chris Kattan,Noah Segan,Sally Kirkland",Adam & Steve,,188,99 minutes
Drama,2006.0,"Tip Harris,Evan Ross,Lauren London,Antwan Andre Patton,Keith David,Jackie Long,Albert Daniels,Mykelti Williamson",ATL,Chris Robinson,189,105 minutes
"Adventure, Animation, Family",2006.0,"Ray Romano,Denis Leary,Queen Latifah,Josh Peck,Jay Leno,Seann William Scott",Ice Age: The Meltdown,Carlos Saldanha,190,91 minutes
"Drama, Musical",2006.0,"Antonio Banderas,Rob Brown,Alfre Woodard,Dante Basco,Yaya DaCosta,John Ortiz,Laura Benanti,Marcus T. Paulk",Take the Lead,Liz Friedlander,191,108 minutes
"Drama, Music",2006.0,"Sam Shepard,Jessica Lange,Tim Roth,Gabriel Mann,Sarah Polley,Fairuza Balk,Eva Marie Saint",Don't Come Knocking,Wim Wenders,192,123 minutes
"Drama, Indie",2006.0,"Donald Sutherland,Forest Whitaker,Marcia Gay Harden,Linda Cardellini,Tony Goldwyn,Chris Marquette,Nikki Reed,Arlen Escarpeta",American Gun,,193,95 minutes
"Drama, Indie",2006.0,"Conor Donovan,Jesse Camacho,Zoe Weizenbaum,Annabella Sciorra,Jeremy Renner,Linus Roache,Jayne Atkinson,Marcia Debonis,Michael Fuchs",Twelve and Holding,Michael Cuesta,194,90 minutes
Documentary,2006.0,Al Gore,An Inconvenient Truth,Davis Guggenheim,195,97 minutes
Documentary,2006.0,,Sketches of Frank Gehry,Sydney Pollack,196,83 minutes
,2006.0,"Edward Asner,Jane Fonda,Donald Sutherland,Terry Whitmore,Donald Duncan,Howard Levy,Oliver Hirsch,Susan Schnall,Randy Rowland,Louis Font,Dave Cline,Bill Short,Dave Blalock,Greg Payton,Darnell Summers,Michael Wong,Joe Bangert,Richard Boyle,Jerry Lembcke,Terry Iverson,Tom Bernard,Keith Mather",Sir! No Sir!,,197,
"Comedy, Drama, History",1965.0,,Chimes at Midnight,,198,117 minutes
"Action, Adventure, Crime, Drama, Thriller",2006.0,"Lucas Black,Sung Kang,Bow Wow,Brian Tee,Nathalie Kelley,Sonny Chiba,Jason Tobin,Zachery Ty Bryan",The Fast and the Furious: Tokyo Drift,Justin Lin,199,104 minutes
"Comedy, Family, Sports Film",2006.0,"Jack Black,Hector Jimenez,Richard Montoya,Lauro Chartrand,Troy Gentile,Moises Arias,Cesar Gonzalez",Nacho Libre,,200,92 minutes
"Animation, Family",2006.0,"Owen Wilson,Paul Newman,Bonnie Hunt,Cheech Marin,Tony Shalhoub,Richard Petty,Paul Dooley,Jeremy Piven,George Carlin,Michael Keaton",Cars,,201,117 minutes
,2006.0,"Gael Garcia Bernal,William Hurt,Pell James,Paul Dano,Laura Harring,Laura Clifton,Derek Alvarado,Milo Addica,Jessica Schwartz",The King,James Marsh,202,
"Drama, Horror, Thriller",2006.0,"Seamus Davey-Fitzpatrick,Liev Schreiber,Julia Stiles,Mia Farrow,David Thewlis,Pete Postlethwaite,Michael Gambon",The Omen,John Moore,203,110 minutes
"Drama, Foreign",2006.0,"Gabriel Byrne,Miranda Richardson,Nicholas Hoult,Emily Watson,Julie Walters,Celia Imrie,Julian Wadham,Fenella Woolgar",Wah-Wah,,204,120 minutes
"Documentary, Sports Film",2006.0,"Ludacris,Bill Resler,Darnellia Russell,Devon Crosby Helms,Joyce Walker",The Heart of the Game,,205,97 minutes
"Drama, Fantasy, Romance, Science Fiction",2006.0,"Keanu Reeves,Sandra Bullock,Shoreh Aghdashloo,Christopher Plummer,Ebon Moss-Bachrach",The Lake House,Alejandro Agresti,206,99 minutes
"Animation, Comedy, Family",2006.0,"Bill Murray,Tim Curry,Breckin Meyer,Jennifer Love Hewitt,Billy Connolly,Roger Rees,Bob Hoskins,Jane Leeves,Jane Horrocks,Rhys Ifans",Garfield: A Tail of Two Kitties,Tim Hill,207,80 minutes
"Drama, Horror, Thriller",1980.0,,The Shining,Stanley Kubrick,208,142 minutes
"Comedy, Drama, Fantasy, Science Fiction",2006.0,"Adam Sandler,Christopher Walken,Kate Beckinsale,David Hasselhoff,Sean Astin,Rachel Dratch,Henry Winkler,Julie Kavner",Click,Frank Coraci,209,107 minutes
"Drama, Foreign, Music",2006.0,"Maggie Cheung,Nick Nolte,James Johnston,James Dennis,Beatrice Dalle,Don McKellar,Martha Henry",Clean,,210,111 minutes
"Crime, Drama, Foreign, Indie, Romance",2006.0,"Shi Qi,Chang Chen",Three Times,Hou Hsiao-hsien,211,136 minutes
"Drama, Indie, Romance",2006.0,"Nick Nolte,Scott Mechlowicz,Amy Smart,Tim Dekay,Paul Wesley,Ashton Holmes,Agnes Bruckner,B.J. Britt,Ray Wise",Peaceful Warrior,Victor Salva,212,120 minutes
Documentary,2006.0,,Wordplay,Patrick Creadon,213,94 minutes
"Action, Adventure, Fantasy, Science Fiction",2006.0,"Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden,Frank Langella,Sam Huntington,Eva Marie Saint,Parker Posey",Superman Returns,Bryan Singer,214,154 minutes
"Drama, Indie",2006.0,"Jonathan Velasquez,Francisco Pedrasa,Milton Velasquez,Usvaldo Panameno,Eddie Velasquez,Luis Rojas Salgado,Carlos Ramirez,Iris Zelaya,Ashley Maldonado,Laura Cellner",Wassup Rockers,,215,111 minutes
"Crime, Drama, Indie, Mystery, Thriller",2006.0,"Joseph Gordon-Levitt,Lukas Haas,Nora Zehetner,Matt O'Leary,Noah Segan,Noah Fleiss,Emilie de Ravin,Meagan Good",Brick,,216,110 minutes
"Comedy, Drama, Romance",2006.0,"Jennifer Aniston,Joan Cusack,Catherine Keener,Frances McDormand,Simon McBurney,Jason Isaacs,Greg Germann,Scott Caan,Bob Stephenson",Friends With Money,,217,88 minutes
"Action, Crime, Drama, Mystery, Thriller",2006.0,"Josh Hartnett,Lucy Liu,Ben Kingsley,Bruce Willis,Morgan Freeman,Stanley Tucci,Dorian Missick,Michael Rubenfeld,Janet Lane",Lucky Number Slevin,Paul McGuigan,218,110 minutes
"Comedy, Drama, Indie, Romance",2006.0,"Marisa Tomei,John Goodman,Donnie Wahlberg,Sonia Braga,Robert Carlyle,Mary Steenburgen",Marilyn Hotchkiss' Ballroom Dancing and Charm School,Randall Miller,219,103 minutes
"Drama, Thriller",2002.0,,Ripley's Game,,220,110 minutes
"Drama, Foreign, Indie",2006.0,"Peter Mullan,Brenda Blethyn,Billy Boyd,Ron Cook,Sean McGinley,Jamie Sives,Benedict Wong,Jodhi May",On a Clear Day,Gaby Dellal,221,98 minutes
"Adventure, Animation, Family",2006.0,"Kiefer Sutherland,James Belushi,Janeane Garofalo,William Shatner,Eddie Izzard,Greg Cipes,Richard Kind",The Wild,Steve,222,94 minutes
,2006.0,"Jeremie Renier,Deborah Francois,Mireille Bailly,Jeremie Segard,Fabrizio Rongione,Olivier Gourmet,Samuel De Ryck",L'Enfant,,223,
"Horror, Science Fiction, Thriller",2006.0,"Christian Oliver,Dean Stapleton,Courtney Mace,Jurgen Jones",Subject Two,,224,93 minutes
"Drama, Foreign",2006.0,"Clara Khoury,Hiam Abbass,Makram Khoury,Derar Sliman,Ashraf Barhom,Eyad Sheety,Evelyn Kaplun,Julie-Anne Roth,Adnan Tarabshi,Marlene Bajali",The Syrian Bride,Eran Riklis,225,97 minutes
"Drama, Foreign, Romance",2006.0,"Barbara Mori,Christian Meier,Manolo Cardona,Beto Cuevas,Bruno Bichir,Angelica Aragon",La Mujer de Mi Hermano,Ricardo de Montreuil,226,89 minutes
"Documentary, Indie",2006.0,"Daniel Johnston,Louis Black,Bill Johnston,Mabel Johnston,Jeff Tartakov,Kathy McCarty,Gibby Haynes,Jad Fair",The Devil and Daniel Johnston,,227,110 minutes
"Comedy, Drama, Family, Musical",2006.0,"Hugh Grant,Dennis Quaid,Mandy Moore,Willem Dafoe,Marcia Gay Harden,Chris Klein,Jennifer Coolidge,Seth Meyers",American Dreamz,,228,107 minutes
Drama,2006.0,"Laia Marull,Luis Tosar,Candela Pena,Rosa Maria Sarda,Kiti Manver,Sergi Calleja,Nicolas Fernandez Luna,Elisabet Gelabert,Chus Gutierrez,David Mooney,Elena Irureta",Take My Eyes,Iciar Bollain,229,109 minutes
"Action, Adventure, Drama, Thriller",2006.0,"Michael Douglas,Kiefer Sutherland,Kim Basinger,Eva Longoria,David Rasche,Raoul Bhaneja,Simon Reynolds,Danny A. Gonzales",The Sentinel,Clark Johnson,230,108 minutes
"Comedy, Drama, Foreign, Indie",2006.0,"Joel Edgerton,Chiwetel Ejiofor,Nick Frost,Linda Bassett,Kellie Bright,Mona Hammond,Sarah-Jane Potts,Josh Cole",Kinky Boots,Julian Jarrold,231,107 minutes
"Adventure, Horror, Thriller",2006.0,"Radha Mitchell,Laurie Holden,Sean Bean,Deborah Kara Unger,Tanya Allen,Jodelle Ferland,Kim Coates,Alice Krige",Silent Hill,Christophe Gans,232,126 minutes
"Crime, Drama, Mystery, Thriller",1973.0,,The Long Goodbye,"Robert Altman,Edward Dmytryk,Howard Hawks,Paul Bogart,Dick Richards,Michael Winner",233,112 minutes
Drama,2006.0,"Gretchen Mol,Lili Taylor,Chris Bauer,Jonathan M. Woodward,David Strathairn,Cara Seymour,Tara Subkoff,Kevin Carroll,Molly Moore",The Notorious Bettie Page,Mary Harron,234,91 minutes
"Drama, Foreign, Indie, Romance",2006.0,"William McInnes,Justine Clarke,Anthony Hayes,Lisa Flanagan,Andrew S. Gilbert,Daniela Farinacci,Sacha Horler,Maggie Dence,Edwin Hodgeman,Andreas Sobik",Look Both Ways,,235,100 minutes
"Comedy, Drama, Family, Sports Film",2006.0,"Jeff Bridges,Missy Peregrym,Vanessa Lengies,Tarah Paige,Nikki SooHoo,Maddy Curley,Kellan Lutz,John Patrick Amedori",Stick It,,236,103 minutes
"Crime, Drama, Romance, Thriller",2006.0,"Patrick Wilson,Ellen Page,Sandra Oh,Jennifer Holmes,Gilbert John",Hard Candy,David Slade,237,103 minutes
"Drama, Family, Indie",2006.0,"Keke Palmer,Angela Bassett,Laurence Fishburne,Curtis Armstrong,J.R. Villarreal,Sahara Garey,Sean Michael Afable,Erica Hubbard",Akeelah and the Bee,,238,112 minutes
"Drama, Foreign, History",2006.0,"J.J. Johnson,Gregg Henry,David Alan Basche,Christian Clemenson,Becky London,Trish Gates,Cheyenne Jackson,Chip Zien",United 93,,239,111 minutes
"Drama, Family",2006.0,"Logan Lerman,Brie Larson,Cody Linley,Luke Wilson,Eric Phillips,Dean Collins,Jimmy Buffett,Tim Blake Nelson",Hoot,,240,91 minutes
"Drama, Eastern, Foreign, Romance",2006.0,"Sarala,Lisa Ray,Seema Biswas,John Abraham,Manorma,Raghuvir Yadav,Kulbhushan Kharbanda,Waheeda Rehman,Vinay Pathak",Water,,241,115 minutes
"Drama, Foreign, History, Thriller",1969.0,,Army of Shadows,,242,139 minutes
"Adventure, Comedy, Family",2006.0,"Robin Williams,Cheryl Hines,Joanna ""JoJo"" Levesque,Josh Hutcherson,Jeff Daniels,Kristin Chenoweth,Hunter Parrish,Chloe Sonnenfeld",RV,Barry Sonnenfeld,243,99 minutes
"Adventure, Animation, Family",2006.0,"Bruce Willis,Garry Shandling,Steve Carell,Wanda Sykes,William Shatner,Eugene Levy,Nick Nolte,Thomas Haden Church,Allison Janney,Omid Djalili,Avril Lavigne,Catherine O'Hara",Over the Hedge,Tim Johnson,244,83 minutes
"Action, Adventure, Fantasy, Science Fiction",2006.0,"Hugh Jackman,Patrick Stewart,Ian McKellen,Halle Berry,Famke Janssen,Kelsey Grammer",X-Men: The Last Stand,Brett Ratner,245,104 minutes
"Drama, Foreign, Horror",2006.0,"Maria Bello,Mary Stuart Masterson,Erika Christensen,Eric McCormack,Chris O'Donnell,Tony Goldwyn,Steven Culp,Alessandro Nivola,Elizabeth Banks,Rip Torn",The Sisters,Arthur Allan Seidelman,246,113 minutes
,2006.0,"Guy Pearce,Ray Winstone,Richard Wilson,Emily Watson,Danny Huston,John Hurt,David Wenham,Noah Taylor,David Gulpilil,Leah Purcell,Tom E. Lewis",The Proposition,John Hillcoat,247,
"Drama, Family",2005.0,"Richard Gere,Juliette Binoche,Flora Cross,Max Minghella,Kate Bosworth,Robyn Blair,Justin Alioto",Bee Season,"Scott McGehee,David Siegel",248,104 minutes
"Action, Adventure, Crime, Drama, Musical",2005.0,"Terrence Howard,Joy Bryant,Bill Duke,Adewale Akinnouye-Agbaje,Omar Benson Miller,Viola Davis",Get Rich or Die Tryin',Jim Sheridan,249,117 minutes
"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",2005.0,"Josh Hutcherson,Jonah Bobo,Tim Robbins,Dax Shepard,Kristen Stewart,Frank Oz",Zathura,Jon Favreau,250,113 minutes
"Drama, Foreign, Romance",2005.0,"Keira Knightley,Matthew MacFadyen,Brenda Blethyn,Donald Sutherland,Simon Woods,Rupert Friend,Tom Hollander,Rosamund Pike,Jena Malone,Judi Dench,Carey Mulligan,Talulah Riley",Pride and Prejudice,Joe Wright,251,128 minutes
"Documentary, Family",2005.0,,Wal-Mart: The High Cost of Low Price,,252,98 minutes
,2005.0,"Jack Nicholson,Maria Schneider,Jenny Runacre,Ian Hendry,Steven Berkoff,Ambroise Bia,Jose Maria Caffarel,James Campbell",The Passenger,Michelangelo Antonioni,253,
"Action, Drama, Family, Western",2009.0,,Finding Home,,254,88 minutes
"Adventure, Family, Fantasy, Science Fiction",2005.0,"Daniel Radcliffe,Emma Watson,Rupert Grint,Michael Gambon,Brendan Gleeson,Robbie Coltrane",Harry Potter and the Goblet of Fire,Mike Newell,255,157 minutes
"Drama, Music, Romance",2005.0,"Joaquin Phoenix,Reese Witherspoon,Ginnifer Goodwin,Robert Patrick,Dallas Roberts,Dan John Miller,Larry Bagby,Shelby Lynne,Tyler Hilton,Waylon Malloy Payne,Shooter Jennings",Walk the Line,James Mangold,256,136 minutes
"Comedy, Drama, Indie",2005.0,"David Schwimmer,Janeane Garofalo,Judah Friedlander,Susan Lynch,Dick Cavett,Steve Schirripa,Jerry Grayson,Bill Buell",Duane Hopwood,,257,84 minutes
Documentary,1995.0,,Crumb,Terry Zwigoff,258,119 minutes
"Comedy, Family",2005.0,"Dennis Quaid,Rene Russo,Rip Torn,Linda Hunt,Jerry O'Connell,David Koechner","Yours, Mine & Ours",Raja Gosnell,259,90 minutes
"Comedy, Drama, Music, Romance, Science Fiction",2005.0,"Rosario Dawson,Taye Diggs,Wilson,Jesse L. Martin,Idina Menzel,Adam Pascal,Anthony Rapp,Tracie Thoms,Wilson Jermaine Heredia",Rent,Chris Columbus,260,135 minutes
"Action, Adventure, Comedy, Crime, Drama, Thriller",2005.0,"John Cusack,Billy Bob Thornton,Connie Nielsen,Randy Quaid,Oliver Platt",The Ice Harvest,Harold Ramis,261,88 minutes
,2004.0,"Peter Scolari,Nona Gaye,Eddie Deezen,Michael Jeter,Tom Hanks",The Polar Express,Robert Zemeckis,262,
"Adventure, Family, Fantasy, Science Fiction",2005.0,"Tilda Swinton,Georgie Henley,Skandar Keynes,William Moseley,Anna Popplewell,Liam Neeson,Ray Winstone,Dawn French,Rupert Everett","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Andrew Adamson,263,143 minutes
,2005.0,,39 Pounds of Love,Dani Menkin,264,
"Action, Drama, Romance, Thriller",2005.0,"George Clooney,Matt Damon,Amanda Peet,Chris Cooper,Christopher Plummer,Max Minghella,Jeffrey Wright",Syriana,,265,128 minutes
"Comedy, Drama, Romance",2005.0,"Ryan Reynolds,Amy Smart,Anna Faris,Chris Klein",Just Friends,Roger Kumble,266,96 minutes
Drama,2005.0,"Peter Falk,Don Meredith,Blythe Danner,Joey Bilow,Michael Santoro,Penny Allen,Heather Kafka,Merle Kennedy,Erick Avari,Bill Stockton,Maggie Walker",Three Days of Rain,,267,98 minutes
"Action, Adventure, Drama, Foreign, Horror, Thriller",2005.0,"Naomi Watts,Jack Black,Adrien Brody,Thomas Kretschmann,Colin Hanks,Andy Serkis,Evan Parke",King Kong,Peter Jackson,268,187 minutes
"Comedy, Music",2005.0,"Nathan Lane,Matthew Broderick,Uma Thurman,Will Ferrell,Roger Bart,Gary Beach,Andrea Martin,Debra Monk",The Producers,Susan Stroman,269,134 minutes
"Action, Crime, Drama, Foreign, Thriller",2006.0,"Lino Ventura,Jean-Paul Belmondo,Sandra Milo,Marcel Dalio,Michel Ardan,Stan Krol",Classe Tous Risques,Claude Sautet,270,110 minutes
"Drama, Foreign, History",1952.0,,Forbidden Games,,271,86 minutes
"Adventure, Comedy, Family",2005.0,"Steve Martin,Bonnie Hunt,Eugene Levy,Piper Perabo,Hilary Duff,Carmen Electra",Cheaper by the Dozen 2,Adam Shankman,272,105 minutes
"Drama, Family, Romance",2005.0,"Ralph Fiennes,Natasha Richardson,Vanessa Redgrave,Lynn Redgrave,Allan Corduner,Madeleine Daly,Hiroyuki Sanada",The White Countess,James Ivory,273,135 minutes
"Action, Comedy, Crime",2005.0,"Jim Carrey,Tea Leoni,Alec Baldwin,Richard Jenkins,Angie Harmon,Jeff Garlin",Fun with Dick and Jane,Dean Parisot,274,90 minutes
