"genre","year","actors","movie_name","directors","id","duration"
"Action, Comedy","2014","Ice Cube, Kevin Hart, Tika Sumpter","Ride Along","Tim Story",218,"99 min "
"Action, Crime, Drama","2014","Paul Walker, David Belle, RZA","Brick Mansions","Camille Delamarre",219,"90 min "
"Action, Adventure","2014","Nicolas Cage, Hayden Christensen, Alexandre Bailly","Outcast","Nick Powell",220,"99 min "
"Action, Crime, Thriller","2014","Dolph Lundgren, Tony Jaa, Ron Perlman","Skin Trade","Ekachai Uekrongtham",221,"96 min "
"Animation, Action, Adventure","2014","Jay Baruchel, Cate Blanchett, Gerard Butler","How to Train Your Dragon 2","Dean DeBlois",222,"102 min "
"Action, Horror, Sci-Fi","2014","James Duval, Candace Kita, Devanny Pinn","Dead Sea","Brandon Slagle",223,"90 min "
"Action, Romance, Thriller","2014","Ben Youcef, Candice Coke, Harry Lennix","The Algerian","Giovanni Zelko",224,"99 min "
"Action, Adventure, Crime","2014","Josh Rengert, Chloe Francis, Brandon Vann","The Back Country","Vincente Aguilera",225,"108 min "
"Action, Comedy, Fantasy","2014","Zoey Deutch, Lucy Fry, Danila Kozlovsky","Vampire Academy","Mark Waters",226,"104 min "
"Action","2014","Ken Shamrock, Mike Brown, Jess Weber","The Bunker","Joe Black",227,"90 min "
"Action, Adventure, Family","2014","Donnie Yen, Yun-Fat Chow, Aaron Kwok","The Monkey King","Pou-Soi Cheang",228,"119 min "
"Action, Drama, Thriller","2014","Michael Biehn, Christine Dolce, Ash Gordey","The Dark Forest","Michael R. Morris",229,"90 min "
"Action, Crime, Drama","2014","Arnold Schwarzenegger, Sam Worthington, Terrence Howard","Sabotage","David Ayer",230,"109 min "
"Animation, Action, Comedy","2014","Cullen Moss, Brent Triplett, Nate Panning","Toonstone","Brent Triplett",231,"81 min "
"Action, Drama, Mystery","2014","James Remar, Dean Stockwell, Bruce Davison","Persecuted","Daniel Lusko",232,"91 min "
"Action, Thriller","2014","David Oyelowo, Greg Callahan, Katherine Moennig","Default","Simon Brand",233,"88 min "
"Action, Crime, Drama","2014","Louis Mandylor, David Kinsman, Richard Roy Sutton","Tension(s)","Vincent Lecrocq",234,"77 min "
"Action, Adventure, Fantasy","2014","Andrew Garfield, Emma Stone, Jamie Foxx","The Amazing Spider-Man 2","Marc Webb",235,"142 min "
"Action, Adventure, Sci-Fi","2014","Kristanna Loken, Armand Assante, Jose Rosete","Hunting the Phantom","Marina Kunarova",236,"120 min "
"Action, Adventure, Drama","2014","Kit Harington, Emily Browning, Kiefer Sutherland","Pompeii","Paul W.S. Anderson",237,"105 min "
"Action, Crime, Thriller","2014","Richard Alexander, Dallas Barnett, Renee Cataldo","Contract Killers","Mathew John Pearson",238,"95 min "
"Action, Thriller","2014","Salma Hayek, Hiroyuki Watanabe, Laura Cepeda","Everly","Joe Lynch",239,"92 min "
"Action, Thriller","2014","Cam Gigandet, Rachael Leigh Cook, Mario Van Peebles","Red Sky","Mario Van Peebles",240,"100 min "
"Action, Comedy, Sport","2014","Jae Phan, Alison Dahlstrom, Ricky Cole","Battle B-Boy","Frank Lin",241,"89 min "
"Action, Adventure, Drama","2014","Russell Crowe, Jennifer Connelly, Anthony Hopkins","Noah","Darren Aronofsky",242,"138 min "
"Action, Crime, Drama","2014","Danny Trejo, James Russo, Billy Gallo","Strike One","David Llauger Meiselman",243,"102 min "
"Action, Adventure, Drama","2014","Katherine McNamara, Val Kilmer, Jake T. Austin","Tom Sawyer & Huckleberry Finn","Jo Kastner",244,"90 min "
"Action, Drama, Mystery","2014","Nigel Woodings, A.D. Barker, Andrew Gibney","Slaughter Is the Best Medicine","Rishi Thaker",245,"97 min "
"Animation, Action, Adventure","2014","Ashleigh Ball, Barry Dennen, Renae Geerlings","Heavenly Sword","Gun Ho Jang",246,"85 min "
"Action, Crime, Horror","2014","David Hayter, Maria del Mar, Casey Hudecki","Devil's Mile","Joseph O'Brien",247,"88 min "
"Action, Mystery, Thriller","2014","Liam Neeson, Julianne Moore, Scoot McNairy","Non-Stop","Jaume Collet-Serra",248,"106 min "
"Action, Crime, Drama","2014","India Eisley, Jaco Muller, Annabel Linder","Kite","Ralph Ziman",249,"90 min "
"Action, Sci-Fi, Thriller","2014","Blair Besten, Jacqueline Buda, Dagmar Edwards","Rapture","Richard Lowry",250,"85 min "
"Action, Sci-Fi, Thriller","2014","Kristina Anapau, James C. Burns, Tina Casciani","SEAL Patrol","Nicolas Aaron Mezzanatto",251,"80 min "
"Action, Drama, Romance","2014","Javeria Abbasi, Raheela Agha, Haroon Ashraf","Sultanat","Syed Faisal Bukhari",252,"150 min "
"Action, Adventure","2014","Samuel L. Jackson, Onni Tommila, Ray Stevenson","Big Game","Jalmari Helander",253,"110 min "
"Action, Crime, Thriller","2014","Cam'ron, Omar Gooding, Ving Rhames","Percentage","Alex Merkin",254,"86 min "
"Action","2014","John Jillard Sr., Brian Anthony Wilson, Kimberly Bada","Battle","John Jillard Sr.",255,"92 min "
"Action, Crime, Thriller","2014","Gina Carano, Cam Gigandet, Danny Trejo","In the Blood","John Stockwell",256,"108 min "
"Action, Drama, Sci-Fi","2014","Gary Oldman, Keri Russell, Andy Serkis","Dawn of the Planet of the Apes","Matt Reeves",257,"130 min "
"Action, Thriller","2014","Richard Armitage, Sarah Wayne Callies, Matt Walsh","Into the Storm","Steven Quale",258,"89 min "
"Action, Crime, Drama","2014","Jean-Claude Van Damme, Lennie James, Alfred Molina","Swelter","Keith Parmer",259,"96 min "
"Action, Adventure, Sci-Fi","2014","Gillian Anderson, Ben Kingsley, Callan McAuliffe","Robot Overlords","Jon Wright",260,"90 min "
"Action, Comedy, Crime","2014","Nathanael Wiseman, Arin Alldridge, Enoch Frost","Hackney's Finest","Chris Bouchard",261,"90 min "
"Action, Comedy, Drama","2014","Zhang Wen, Zhiwen Wang, Huang Hung","Gone with the Bullets","Wen Jiang",262,"140 min "
"Action, Adventure, Family","2014","Michela Crayton, Keith Nagel, Adia Dinh","R.A.D.I.C.A.L.S","Berenika Maciejewicz",263,"80 min "
"Action, Comedy, Fantasy","2014","Lindsey Marks, Christopher Marcum, Ethan Henry","Heaven Is Hell","Mike Meyer",264,"115 min "
"Action, Drama, Thriller","2014","Kevin Costner, Hailee Steinfeld, Connie Nielsen","3 Days to Kill","McG",265,"117 min "
"Action, Sci-Fi, Thriller","2014","Gabriel Abreu, Gino Acevedo, David Allen","The Cure","David Gould",266,"90 min "
"Action, Adventure, Drama","2014","Burt Culver, Ramon Bailey, Berkeley Clayborne","To Survive","Stephen Folker",267,"75 min "
"Action, Adventure, Drama","2014","Burt Culver, Ramon Bailey, Berkeley Clayborne","To Survive","Stephen Folker",268,"75 min "
"Action, Adventure, Comedy","2014","Charlie Bewley, Mike Noble, Jack Gordon","Bachelor Games","Edward McGown",269,"86 min "
"Action, Sci-Fi","2014","Geoff Bell, Vicki Michelle, Paul J. Lane","C.O.O.L.I.O Time Travel Gangster","Paul J. Lane",270,"85 min "
"Action, Crime, Drama","2014","Craig Fairbrass, James Caan, Jason Patric","The Outsider","Brian A Miller",271,"94 min "
"Action, Crime, Drama","2014","Michelle Fairley, Lars Mikkelsen, Dominique Tipper","Montana","Mo Ali",272,"108 min "
"Action, Thriller","2014","Ram Charan, Allu Arjun, Shruti K. Haasan","Yevadu","Vamsi Paidipally",273,"165 min "
"Action, Comedy, Sci-Fi","2014","Rita Artmann, Tamara McLaughlin, Lawrence Silver","Australiens","Joe Bauer",274,"112 min "
"Action, Drama, Western","2014","Louie Iaccarino, John Druska, Gregory P. Loomis","Common Outlaws","Louie Iaccarino",275,"92 min "
"Action, Comedy, Horror","2014","Roddy Piper, Jim Duggan, Matt Hardy","Pro Wrestlers vs Zombies","Cody Knotts",276,"88 min "
"Action, Thriller","2014","George Eads, AnnaLynne McCord, Steven Seagal","Gutshot Straight","Justin Steele",277,"85 min "
"Action, Crime, Drama","2014","Ronnie Alvarez, Noel Gugliemi, Rico Aiello","Kill Kapone","Alfredo Ramos",278,"94 min "
"Action, Crime, Thriller","2014","Iko Uwais, Yayan Ruhian, Arifin Putra","The Raid 2","Gareth Evans",279,"150 min "
"Action, Horror, Sci-Fi","2014","Brad Dourif, Ross Destiche, Jenna Enemy","The Control Group","Peter Hurd",280,"84 min "
"Action, Adventure, Sci-Fi","2014","Patrik Hont, Carolina Neurath, Karl Lindqvist","Star Wars: Threads of Destiny","Rasmus Tirzitis",281,"110 min "
"Action, Comedy, Crime","2014","Vinnie Jones, Scot Williams, Gil Darnell","Redirected","Emilis Velyvis",282,"99 min "
"Action, Comedy, Family","2014","Camden Toy, Johanna Goldsmith, Claire Tablizo","Now Hiring","Mark Cantu",283,"94 min "
"Action, Drama, Horror","2014","Morgan Benoit, Jeff Hatch, David Mattey","Brutal","Donald Lawrence Flaherty",284,"90 min "
"Action, Comedy, Crime","2014","Channing Tatum, Jonah Hill, Ice Cube","22 Jump Street","Phil Lord",285,"112 min "
"Action, Adventure","2014","Neal McDonough, Michael Jai White, Lateef Crowder","Falcon Rising","Ernie Barbarash",286,"103 min "
"Action, Adventure, Horror","2014","Michael McCarthy, Jordan Elizabeth, Kane Hodder","Fury: The Tales of Ronan Pierce","Kevin A. McCarthy",287,"91 min "
"Action","2014","Jonny Cruz, Nathalie Kelley, Hallee Hirsh","Infiltrators","Michael Stokes",288,"94 min "
"Action, Drama","2014","Kareena Kapoor, Ajay Devgn, Anupam Kher","Singham Returns","Rohit Shetty",289,"142 min "
"Action, Thriller","2014","Peter Facinelli, Dylan McDermott, Yuliya Snigir","Freezer","Mikael Salomon",290,"91 min "
"Action, Adventure, Drama","2014","Soren Fulton, Felix Ryan, Whitney Goin","Broken","Damian X. Fulton",291,"91 min "
"Action, Adventure, Thriller","2014","Sylvester Stallone, Jason Statham, Jet Li","The Expendables 3","Patrick Hughes",292,"126 min "
"Action","2014","Kerry Beyer, John Lansch, Deke Anderson","Rogue Strike","Kerry Beyer",293,"86 min "
"Animation, Action, Adventure","2014","Rajinikanth, Deepika Padukone, Sarath Kumar","Kochadaiiyaan","Soundarya R. Ashwin",294,"124 min "
"Action, Crime, Drama","2014","Matt Dillon, Willem Dafoe, Neal McDonough","Bad Country","Chris Brinker",295,"95 min "
"Action, Drama, Sport","2014","Michael Biehn, Cody Hackman, Krzysztof Soszynski","Tapped Out","Allan Ungar",296,"105 min "
"Action, Crime, Drama","2014","Aaron Paul, Dominic Cooper, Imogen Poots","Need for Speed","Scott Waugh",297,"132 min "
"Action, Comedy, Romance","2014","Salman Khan, Jacqueline Fernandez, Nawazuddin Siddiqui","Kick","Sajid Nadiadwala",298,"146 min "
"Action, Mystery, Thriller","2014","Mahesh Babu, Kriti Sanon, Nasser","1","Sukumar",299,"170 min "
"Action, Crime, Drama","2014","Wanda Anthony, Mychal Bailey, Jason Baker","Blood First","Najaa Young",300,"78 min "
"Action, Comedy","2014","Ana de la Reguera, Karla Souza, Kate del Castillo","The Popcorn Chronicles","Emilio Portes",301,"101 min "
"Action, Thriller","2014","Fabien Garcia, Laurent Buson, Didier Buson","Die Fighting","Fabien Garcia",302,"110 min "
"Action, Drama, Thriller","2014","Bill Oberst Jr., Stephen Katz, Dove Meir","Assassins","Michael Bonomo",303,"84 min "
"Action, Drama, Romance","2014","Wesley Blake, Denise Downs, Jesse Campos","Gang Money Run","R. Scott Leisk",304,"86 min "
"Action","2014","Nick Principe, Robin Sydney, Todd Farmer","American Muscle","Ravi Dhar",305,"90 min "
"Action, Horror, Thriller","2014","Jinhee Joung, Jeff Trenkle, Tracey Dukes","The Hideout","Denny Barnes",306,"90 min "
"Action, Comedy, Thriller","2014","Simon Pegg, Teresa Palmer, Alice Braga","Kill Me Three Times","Kriv Stenders",307,"90 min "
"Action, Drama, History","2014","Inti Sraj, Sasko Kocev, Martin Jordanoski","To the Hilt","Stole Popov",308,"165 min "
"Action, Crime, Thriller","2014","Nicolas Cage, Rachel Nichols, Max Ryan","Rage","Paco Cabezas",309,"92 min "
"Action, Crime, Thriller","2014","Pierce Brosnan, Luke Bracey, Olga Kurylenko","The November Man","Roger Donaldson",310,"108 min "
"Action, Adventure","2014","Roxanne McKee, Michelle Fairley, Tom Austen","Ironclad: Battle for Blood","Jonathan English",311,"108 min "
"Action, Crime, Drama","2014","Kazuki Kitamura, Oka Antara, Rin Takanashi","Killers","Kimo Stamboel",312,"137 min "
"Action, Crime, Thriller","2014","Sasha Grey, Elijah Wood, Neil Maskell","Open Windows","Nacho Vigalondo",313,"100 min "
"Action, Drama, War","2014","Ash Kohan, Mark Naji, Iyad Hajjaj","Undying Dreams","Ash Kohan",314,"106 min "
"Action, Comedy, Horror","2014","Bill Oberst Jr., Melantha Blackthorne, Jessica Cameron","A Grim Becoming","Adam R. Steigert",315,"115 min "
"Action, Thriller","2014","Liam Neeson, Forest Whitaker, Maggie Grace","Taken 3","Olivier Megaton",316,"109 min "
"Action, Crime, Drama","2014","Ewan McGregor, Brendan Kerkvliet, Brenton Thwaites","Son of a Gun","Julius Avery",317,"108 min "
"Action, Drama, Thriller","2014","James Patrick Stuart, Jim Storm, Rajesh Vivek","The American Gandhi","Joseph Mungra",318,"110 min "
"Action, Comedy, Crime","2014","Shah Rukh Khan, Deepika Padukone, Abhishek Bachchan","Happy New Year","Farah Khan",319,"180 min "
"Action, Sci-Fi, Thriller","2014","Nicolas Cage, Lea Thompson, Cassi Thomson","Left Behind","Vic Armstrong",320,"110 min "
"Action, Sci-Fi, Thriller","2014","Adrian Paul, Brandon Auret, Rick Ravanello","Alien Outpost","Jabbar Raisani",321,"90 min "
"Action, Drama, War","2014","Lauren Holly, Luke Benward, Jason Isaacs","Field of Lost Shoes","Sean McNamara",322,"96 min "
"Action, Thriller","2014","Mark Harris, Anna Nightingale, Honor Kneafsey","Abducted","Mark Harris",323,"80 min "
"Action, Crime, Thriller","2014","Danny Trejo, Torsten Voges, Jonathan Banks","Bullet","Nick Lyon",324,"87 min "
"Action, Drama, Thriller","2014","Ken Zheng, Livi Zheng, Nikita Breznikov","Brush with Danger","Livi Zheng",325,"90 min "
"Action, Sci-Fi","2014","Darren Jacobs, Emii, Brooke Lewis","Starship: Rising","Neil Johnson",326,"91 min "
"Action, Crime, Thriller","2014","Beau Mirchoff, Ron Perlman, Giancarlo Esposito","Poker Night","Greg Francis",327,"104 min "
"Action, Drama, Mystery","2014","Akshay Kumar, Sonakshi Sinha, Freddy Daruwala","Holiday","A.R. Murugadoss",328,"170 min "
"Action, Comedy, Crime","2014","Ed Speleers, Will Poulter, Alfie Allen","Plastic","Julian Gilbey",329,"102 min "
"Action, Comedy, History","2014","Donnie Yen, Baoqiang Wang, Shengyi Huang","Iceman","Wing-cheong Law",330,"104 min "
"Action, Thriller","2014","Haley Lu Richardson, Booboo Stewart, Max Charles","The Last Survivors","Thomas S. Hammock",331,"95 min "
"Action, Comedy, Drama","2014","Tom Sizemore, Bernard Curry, Oz Zehavi","Bordering on Bad Behavior","Jac Mulder",332,"105 min "
"Action, Thriller","2014","","Yaan","Ravi K. Chandran",333,"153 min "
"Action, Drama","2014","Madhuri Dixit, Juhi Chawla, Divya Jagdale","Gulaab Gang","Soumik Sen",334,"139 min "
"Action, Crime, Drama","2014","Ranveer Singh, Arjun Kapoor, Priyanka Chopra","Gunday","Ali Abbas Zafar",335,"152 min "
"Action, Sci-Fi","2014","Darren Jacobs, Emii, Brooke Lewis","Starship: Apocalypse","Neil Johnson",336,"86 min "
"Action, Comedy, Drama","2014","Sabumon Abdusamad, Madan Babu, Joseph Chakola","Karma Cartel","Vinod Bharathan",337,"100 min "
"Action, Drama, Thriller","2014","Jack O'Connell, Sam Reid, Sean Harris","'71","Yann Demange",338,"99 min "
"Action, Horror, Thriller","2014","Paul Arnone, Cassandra Baun, Christine Carollo","Time to Kill","Brian Williams",339,"71 min "
"Action, Biography, Drama","2014","Elina Abai Kyzy, Nasira Mambetova, Aziz Muradillayev","Queen of the Mountains","Sadyk Sher-Niyaz",340,"135 min "
"Action, Biography, Drama","2014","Elina Abai Kyzy, Nasira Mambetova, Aziz Muradillayev","Queen of the Mountains","Sadyk Sher-Niyaz",341,"135 min "
"Action","2014","Josh Thomson, Juju Chan, Ellary Porterfield","Fist of the Dragon","Antony Szeto",342,"85 min "
"Action","2014","Deniz Akdeniz, Brittany Beery, Dragos Beldie","April Rain","Luciano Saber",343,"90 min "
"Action, Drama, Thriller","2014","Mohanlal, Vijay, Kajal Agarwal","Jilla","R.T. Neason",344,"185 min "
"Action, Drama, Sci-Fi","2014","Nicholas Hoult, Kodi Smit-McPhee, Michael Shannon","Young Ones","Jake Paltrow",345,"100 min "
"Action, Thriller, War","2014","Tom Hughes, Noel Clarke, Alex Reid","I Am Soldier","Ronnie Thompson",346,"84 min "
"Action, Fantasy, Sci-Fi","2014","Scott Martin, Stephanie Beran, Ross Brooks","P-51 Dragon Fighter","Mark Atkins",347,"85 min "
"Action, Crime, Drama","2014","Milo Ventimiglia, Katee Sackhoff, Jason Lee","Tell","J.M.R. Luna",348,"89 min "
"Action, Crime, Thriller","2014","Tom Benedict Knight, Simon Phillips, Christina Bellavia","He Who Dares","Paul Tanter",349,"82 min "
"Action, Family, Western","2014","Jeffery Patterson, Timothy V. Murphy, Mirelly Taylor","Hot Bath an' a Stiff Drink","Matthew Gratzner",350,"93 min "
"Action, Comedy, Romance","2014","Nargis Fakhri, Salman Khan, Varun Dhawan","Main Tera Hero","David Dhawan",351,"128 min "
"Action, Drama, Romance","2014","April Marcell, Aries Marvin Uzzle, Ryan Harrington","No Weapon Shall Prosper","Michael Lemelle",352,"155 min "
"Action, Horror, Thriller","2014","Bill Oberst Jr., Parrish Randall, Chanel Ryan","Circus of the Dead","Billy 'Bloody Bill' Pon",353,"102 min "
"Action, Biography, Crime","2014","Marcin Dorocinski, Maja Ostaszewska, Patrick Wilson","Jack Strong","Wladyslaw Pasikowski",354,"128 min "
"Action, Sci-Fi","2014","Erina Mano, Toshio Kakei, Seiji Fukushi","The Next Generation: Patlabor","Mamoru Oshii",355,"48 min "
"Action, Sci-Fi","2014","John Lynch, Morjana Alaoui, Craig Conway","The Hybrid","Billy O'Brien",356,"94 min "
"Action, Comedy, Drama","2014","Joey Lever, Craig Ellis, Teravis Ward","Spider Man: Lost Cause","Joey Lever",357,"140 min "
"Action","2014","Elly, Motoki Fukami, Masahiro Higashide","Crows Explode","Toshiaki Toyoda",358,"129 min "
"Action, Adventure, Comedy","2014","Kyle Whalen, Collin Place, Lindsay Sawyer","The Posthuman Project","Kyle William Roberts",359,"93 min "
"Action, Comedy","2014","Don Most, Victoria Jackson, Tom Lester","Campin' Buddies","Tom Logan",360,"60 min "
"Action, Crime","2014","Sergey Aprelskiy, Vladimir Blagoy, Vladislav Demin","22 minuty","Vasily Serikov",361,"120 min "
"Action, Sci-Fi, Thriller","2014","Scarlett Johansson, Morgan Freeman, Min-sik Choi","Lucy","Luc Besson",362,"89 min "
"Action, Drama, War","2014","Paul Harrison, Guy Wills, Adam Woodward","The War I Knew","Ian Vernon",363,"97 min "
"Action, Crime, Drama","2014","George Basha, Richard Green, Brian Ellison","Convict","David Field and George Basha",364,"110 min "
"Action, Sci-Fi, Thriller","2014","Ray Wise, Kevin Gage, Dana Melanie","Jurassic City","Sean Cain",365,"88 min "
"Action, Adventure, Comedy","2014","Hrithik Roshan, Katrina Kaif, Pavan Malhotra","Bang Bang","Siddharth Anand",366,"153 min "
"Action, Drama","2014","Cung Le, Dolph Lundgren, Vinnie Jones","Puncture Wounds","Giorgio Serafini",367,"96 min "
"Action, Crime, Drama","2014","Hayden Christensen, Adrien Brody, Jordana Brewster","American Heist","Sarik Andreasyan",368,"94 min "
"Action, Horror, Sci-Fi","2014","Len Kabasinski, Deborah Dutch, Jennifer Louise Bardsley","Blood Mercury","Len Kabasinski",369,"90 min "
"Action, Crime, Drama","2014","Oscar Isaac, Jessica Chastain, David Oyelowo","A Most Violent Year","J.C. Chandor",370,"125 min "
"Action, Drama, Romance","2014","Landon Henneman, Blake Webb, Rob Diamond","Wayward: The Prodigal Son","Rob Diamond",371,"93 min "
"Action, Horror","2014","Jade Wallis, Mem Ferda, Paris Rivers","Legacy of Thorn","Mj Dixon",372,"97 min "
"Action, Adventure, Horror","2014","Shawn Brack, Anthony Ring, Melanie Serafin","Throwback","Travis Bain",373,"93 min "
"Action, Horror, Thriller","2014","Dave Finn, Canyon Prince, Robyn Buck","Run Like Hell","James Thomas",374,"80 min "
"Action, Thriller","2014","Donnie Yen, Baoqiang Wang, Charlie Yeung","Kung Fu Killer","Teddy Chan",375,"100 min "
