id,title,cluster_id
39630,"Rev Neurol (Paris)",00353787
55696,"Rev Neurol (Paris).%, Nov.",00353787
94277,"REVUE NEUROLOGIQUE",00353787
94368,"Revue Neurologique (Paris)",00353787
183843,"Neuropsychologie des démences",00353787
188360,"Revue Neurologique.",00353787
191439,"Movements disorders",00353787
1889,"Transplant Immunology",09663274
47798,"Transpl Immunol",09663274
1890,"Respiratory Care",00201324
20628,"Respir Care",00201324
33013,"Respir. Care",00201324
92623,"RESPIR. CARE",00201324
21924,"Influenza Other Respir Viruses",17502640
118901,"Influ. Other Respir. Viruses",17502640
15595,"J. Clin. Diagn. Res.",2249782x
19009,"J Clin Diagn Res",2249782x
101898,"Jf",2249782x
102039,"JCDR",2249782x
1894,"Journal of Clinical Apheresis",07332459
24425,"J Clin Apher",07332459
60503,"J. Clin. Apheresis",07332459
152945,"J Clin Apheresis",07332459
1895,"Clinical Kidney Journal",20488505
32704,"Clin. Kidney J.",20488505
106980,": Clinical Kidney Journal",20488505
42907,"Clin Kidney J",20488505
99279,"CKJ: Clinical Kidney Journal",20488505
187962,"CKJ Clin. Kidney J.",20488505
67121,"J. bras. psiquiatr",00472085
71789,"J. BRAS. PSIQUIATR.",00472085
1897,"Journal of Hepatology",01688278
20178,"J Hepatol",01688278
41574,"J. Hepatol.",01688278
190756,"Journal of Hepatology.",01688278
1898,"PLoS Medicine",15491277
14944,"Plos Medicine",15491277
17508,"PLoS Med.",15491277
22165,"PLoS Med",15491277
30113,"PLoS Medicine.",15491277
186742,"PLoS Medicine     VO  - ",15491277
1899,"Ideggyogyaszati szemle",00191442
39637,"Ideggyogy Sz",00191442
62539,"Ideggyógyászati szemle",00191442
93961,"Ideggyógyászati Szemle",00191442
201977,"IdeggyÃ³gyÃ¡szati szemle",00191442
162804,"Ideggyogy. Sz.",00191442
15623,"J. Vasc. Intervent. Radiol.",10510443
20169,"J Vasc Interv Radiol",10510443
110200,"J Vasc Intervent Radiol",10510443
123991,"Part ",10510443
18650,"Iran J Child Neurol",17354668
92086,"Iran. J. Child Neurol.",17354668
1904,"Gastrointestinal endoscopy",10976779
18543,"Gynecol Obstet Invest",03787346
59303,"Gynecol.Obstet.Invest.",03787346
59351,"Gynecol. Obstet. Invest.",03787346
70010,"GYNECOL. OBSTET. INVEST.",03787346
112230,"Hum. Exp. Toxicol.",14770903
40009,"Antimicrob. Agents Chemother.",10986596
1910,"Epilepsy Currents",15357597
16384,"Epilepsy Curr.",15357597
39114,"Epilepsy currents",15357597
72734,"Epilepsy Curr",15357597
1911,"Current Women's Health Reviews",15734048
39925,"Curr Womens Health Rev",15734048
49587,"Curr. Women's Health Rev.",15734048
110196,"Curr Women's Health Rev",15734048
65416,"Lat. Am. J. Pharm.",03262383
68657,"Acta Farmaceutica Bonaerense",03262383
16396,"Br. J. Ophthalmol.",00071161
23007,"Br J Ophthalmol",00071161
127793,"BR. J. OPHTHALMOL.",00071161
152795,"BR J OPHTHALMOL",00071161
20699,"Dialogues Clin Neurosci",12948322
32993,"Dialogues Clin. Neurosci.",12948322
1916,"Neuroradiology",00283940
61772,"NEURORADIOLOGY",00283940
1917,"Forensic Science International",03790738
22606,"Forensic Sci Int",03790738
44904,"Forensic Sci. Int.",03790738
63060,"FORENSIC SCI. INT.",03790738
1918,"Rheumatology International",01728172
16467,"Rheumatol. Int.",01728172
20995,"Rheumatol Int",01728172
106488,"RHEUMATOLOGY INTERNATIONAL",01728172
204901,"Rheumatology International.",01728172
1920,"Acta Medica Iranica",17359694
37424,"Acta Med. Iran.",17359694
1922,"AIDS Patient Care and STDs",10872914
14477,"Aids Patient Care and Stds",10872914
15634,"AIDS Patient Care STDs",10872914
22508,"AIDS Patient Care & STDs",10872914
22717,"AIDS Patient Care STDS",10872914
30266,"AIDS Patient Care and STDs.",10872914
42977,"AIDS Patient Care & Stds",10872914
130981,"AIDS Patient Care {\&} STDs",10872914
1923,"BioMed Research International",23146133
6779,"Biomed Research International",23146133
15641,"BioMed Res. Int.",23146133
59010,"BioMed Res Int",23146133
41337,"Indian J Med Paediatr Oncol",09715851
1925,"Transplant Infectious Disease",13982273
21918,"Transpl Infect Dis",13982273
23642,"Transplant infectious disease",13982273
65374,"Transplant Infect. Dis.",13982273
110222,"Transplant Infect Dis",13982273
159074,"Transplant Infectious Disease.",13982273
18188,"Eur Rev Med Pharmacol Sci",11283602
38720,"Eur. Rev. Med. Pharmacol. Sci.",11283602
1928,"Current Hepatitis Reports",15403416
62614,"Curr. Hepatitis Rep.",15403416
1929,"European Psychiatry",09249338
16319,"Eur. Psychiatry",09249338
18079,"Eur Psychiatry",09249338
28940,"European psychiatry",09249338
71724,"EUR. PSYCHIATRY",09249338
93733,"EPA Guidance",09249338
184662,"European Psychiatry.",09249338
1931,"Digestion",14219867
1932,"Periodicum Biologorum",00315362
39089,"Periodicum biologorum",00315362
41480,"Period. Biol.",00315362
61472,"PERIOD. BIOL.",00315362
94567,"PERIODICUM BIOLOGORUM",00315362
20369,"Iran Red Crescent Med J",20741804
40626,"Iran. Red Crescent Med.J.",20741804
1935,"Journal of Pediatric Surgery",00223468
18545,"J Pediatr Surg",00223468
30629,"J. Pediatr. Surg.",00223468
45268,"J PEDIATR SURG",00223468
45783,"J. PEDIATR. SURG.",00223468
188359,"Journal of Pediatric Surgery.",00223468
1936,"Anaesthesia",13652044
1937,"Sao Paulo Medical Journal",15163180
8690,"SPo Paulo med. j",15163180
18187,"Sao Paulo Med J",15163180
60996,"Endarterectomia carótida",15163180
70163,"Sao Paulo Medical Journal.",15163180
202816,"Säo Paulo med. j",15163180
1938,"BMJ case reports",1757790x
16081,"BMJ Case Rep.",1757790x
53044,"BMJ Case Reports.",1757790x
111418,": BMJ Case Reports",1757790x
1940,"Bipolar Disorders",13985647
16604,"Bipolar Disord.",13985647
18198,"Bipolar Disord",13985647
33092,"Prog. Pediatr. Cardiol.",10589813
39968,"Prog Pediatr Cardiol",10589813
59296,"PROG PEDIATR CARDIOL",10589813
110295,"Prog Pediatr Cardiol.",10589813
29373,"Curr. Treat. Options Oncol.",15272729
34731,"Curr Treat Options Oncol",15272729
1944,"Journal of Pharmacy Technology",87551225
30616,"J. Pharm. Technol.",87551225
41248,"J Pharm Technol",87551225
59884,"Journal of pharmacy technology",87551225
71748,"J. PHARM. TECHNOL.",87551225
1945,"Der Anaesthesist",1432055x
57136,"Akzidentelle Hypothermie.",1432055x
122269,"Schutzheilige der Anästhesie",1432055x
1946,"Academic Emergency Medicine",10696563
16605,"Acad. Emerg. Med.",10696563
20866,"Acad Emerg Med",10696563
70175,"Academic Emergency Medicine.",10696563
146995,"ACAD. EMERG. MED.",10696563
1948,"Paediatric drugs",11792019
39196,"Pediatric drugs",11792019
16761,"Can. J. Gastroenterol.",08357900
21891,"Can J Gastroenterol",08357900
64817,"CAN. J. GASTROENTEROL.",08357900
18243,"Arch Pediatr Adolesc Med",10724710
30772,"Arch. Pediatr. Adolesc. Med.",10724710
170206,"ARCH. PEDIATR. ADOLESC. MED.",10724710
16163,"J. Invest. Med.",10815589
24125,"J Investig Med",10815589
72760,"J Invest Med",10815589
1952,"Human Immunology",01988859
24161,"Hum Immunol",01988859
43249,"Hum. Immunol.",01988859
20250,"J Oral Maxillofac Surg",02782391
29283,"J. Oral Maxillofac. Surg.",02782391
132186,"Parameters of Care",02782391
148907,"J. ORAL MAXILLOFAC. SURG.",02782391
1954,"Current drug safety",22123911
107979,": Current Drug Safety",22123911
18416,"Pediatrics international",1442200x
32351,"Pediatr. Int.",1442200x
195416,"Pediatrics International.",1442200x
23497,"J Clin Pharm Ther",02694727
32819,"J. Clin. Pharm. Ther.",02694727
163108,"J. CLIN. PHARM. THER.",02694727
1957,"European journal of radiology",18727727
32681,"Eur. J. Radiol.",18727727
93909,"European Journal Of Radiology",18727727
1958,"Cirugia y cirujanos",00097411
12924,"Cirugia y Cirujanos",00097411
8699,"Cir. & cir",00097411
18804,"Cir Cir",00097411
23637,"Cirugia Y Cirujanos",00097411
106481,"CIRUGIA Y CIRUJANOS",00097411
151810,"CirugÃ­a y Cirujanos",00097411
153013,"Cir. Cir.",00097411
167655,"Cirugía Y Cirujanos",00097411
184077,"Cirugía y Cirujanos",00097411
1959,"Acta Neurologica Scandinavica",16000404
16420,"Acta Neurol. Scand.",16000404
17510,"J. Clin. Neurosci.",09675868
20373,"J Clin Neurosci",09675868
1962,"Ophthalmologica",00303755
61835,"OPHTHALMOLOGICA",00303755
22761,"Acta Gastroenterol Belg",00015644
71428,"Acta Gastro-Enterol. Belg.",00015644
110242,"Acta Gastro-Enterol Belg",00015644
1964,"Archives of General Psychiatry",0003990x
16753,"Arch. Gen. Psychiatry",0003990x
17923,"Arch Gen Psychiatry",0003990x
58977,"ARCH. GEN. PSYCHIATRY",0003990x
16586,"Am. J. Gastroenterol.",15720241
49570,"Intern. J. Curr. Pharm. Res.",09757066
1967,"Korean Journal of Pain",20059159
106733,"Korean J Pain DE - --",20059159
39131,"The Korean journal of pain",20059159
108179,"Korean J Pain DE - --",20059159
42891,"Korean J Pain",20059159
108470,"Korean J Pain DE - --",20059159
45702,"Korean J. Pain",20059159
91079,"Korean J Pain DE - --",20059159
91092,"Korean J Pain DE - --",20059159
91179,"Korean J Pain DE - --",20059159
91191,"Korean J Pain DE - --",20059159
98592,"Korean J Pain DE - --",20059159
98776,"Korean J Pain DE - --",20059159
99051,"Korean J Pain DE - --",20059159
99201,"Korean J Pain DE - --",20059159
147381,"The Korean Journal Of Pain",20059159
15638,"Int. J. Clin. Pharm.",22107703
1970,"Neurourology and Urodynamics",07332467
17507,"Neurourol. Urodyn.",07332467
18619,"Neurourol Urodyn",07332467
94484,"NEUROUROLOGY AND URODYNAMICS",07332467
141849,"Neurourology and Urodynamics.",07332467
160241,"NEUROUROL. URODYN.",07332467
1971,"Preventive Medicine",00917435
16667,"Prev. Med.",00917435
18853,"Prev Med",00917435
72762,"PREV MED",00917435
163035,"PREV. MED.",00917435
1972,"Endocrine Reviews",0163769x
16509,"Endocr. Rev.",0163769x
41117,"Endocr Rev",0163769x
18717,"Rev Esp Anestesiol Reanim",00349356
153423,"Anales de Pediatria.",16959531
187939,"Ethics Biol. Eng. Med.",2151805x
21811,"Int J Hematol",09255710
60430,"Int. J. Hematol.",09255710
69981,"INT. J. HEMATOL.",09255710
16605,"Acad. Emerg. Med.",15532712
65411,"J. Appl. Ther. Res.",10292659
1981,"Anesthesiology",00033022
33128,"ANESTHESIOLOGY",00033022
48192,"Anesthesiology (Hagerstown)",00033022
111789,": Anesthesiology",00033022
116458,"Anesthesiology (Philadelphia)",00033022
1982,"Journal of Clinical Virology",13866532
28934,"Journal of clinical virology",13866532
106479,"JOURNAL OF CLINICAL VIROLOGY",13866532
30708,"J. Clin. Virol.",13866532
31026,"J Clin Virol",13866532
169560,"Journal Of Clinical Virology",13866532
1983,"Neurocritical Care",15416933
20662,"Neurocrit Care",15416933
32966,"Neurocrit. Care",15416933
167581,"Neurocritical Care.",15416933
1984,"Guncel Pediatri",13049054
49675,"Enüreziste güncel bilgiler",13049054
21911,"Pediatr Crit Care Med",15297535
29383,"Pediatr. Crit. Care Med.",15297535
1986,"Movement Disorders",08853185
16507,"Mov. Disord.",08853185
23514,"Mov Disord",08853185
35879,"Movement disorders",08853185
119900,"MOV. DISORD.",08853185
170297,"Movement Disorders.",08853185
20663,"J Perianesth Nurs",10899472
124167,"Innovations in Pain Management",10899472
124365,"PONV/PDNV",10899472
192276,"Leadership/Advocacy",10899472
1988,"American Journal on Addictions",10550496
16250,"Am. J. Addict.",10550496
18216,"Am J Addict",10550496
39071,"American journal on addictions",10550496
72791,"AM J ADDICT",10550496
75167,"American Journal of Addictions",10550496
1989,"PLoS pathogens",15537374
112244,"PLoS Pathog.",15537374
1990,"Orvosi hetilap",00306002
13927,"Orvosi Hetilap",00306002
18256,"Orv Hetil",00306002
57235,"Diabetes es osteoporosis.",00306002
65254,"ORV. HETIL.",00306002
94412,"ORVOSI HETILAP",00306002
1993,"Indian Journal of Anaesthesia",00195049
28884,"Indian J Anaesth",00195049
45921,"Indian J. Anaesth.",00195049
15647,"Eur. J. Haematol.",09024441
24224,"Eur J Haematol",09024441
43477,"EUR. J. HAEMATOL.",09024441
12605,"Urban Climate",03
12612,"Icarus",03
12630,"Pedobiologia",03
12637,"Applied Soft Computing",03
15822,"Current Problems in Cardiology",03
16926,"Clinical Biomechanics",03
16929,"The Spine Journal",03
16944,"Continental Shelf Research",03
17083,"Surgical Neurology",03
17115,"Controlled Clinical Trials",03
17169,"Neurobiology of Aging",03
17187,"Computer Networks",03
17189,"Developmental Biology",03
18533,"Am J Obstet Gynecol",00029378
32364,"Am. J. Obstet. Gynecol.",00029378
38788,"AM. J. OBSTET. GYNECOL.",00029378
59247,"AM J OBSTET GYNECOL",00029378
124552,"The Pregnancy Meeting",00029378
47838,"Bangladesh Med Res Counc Bull",03779238
1999,"Eurosurveillance",1025496x
2000,"Viral Immunology",08828245
47819,"Viral Immunol",08828245
199470,"Viral Immunol.",08828245
29290,"Curr. Respir. Med. Rev.",1573398x
116092,"Curr Respir Med Rev",1573398x
24114,"J Exp Med",00221007
42157,"J. Exp. Med.",00221007
2003,"Epilepsy and Behavior",15255050
16048,"Epilepsy Behav.",15255050
20612,"Epilepsy Behav",15255050
65521,"Epilepsy \ Behavior",15255050
139741,"Epilepsy and Behavior. Part A",15255050
2004,"Endocrinology",00137227
46821,"ENDOCRINOLOGY",00137227
2005,"Emerging Infectious Diseases",10806040
24296,"Emerg Infect Dis",10806040
40607,"Emerg. Infect. Dis.",10806040
137497,"Acta Anaesthesiol. Taiwan.",1875452x
2007,"Transplant International",09340874
25142,"Transplant international",09340874
34103,"Transpl Int",09340874
40182,"Transplant Int.",09340874
110230,"Transplant Int",09340874
164524,"Transplant International.",09340874
2008,"Epidemiology and Infection",09502688
8636,"Epidemiology & Infection",09502688
112561,"EPIDEMIOL. INFECT.",09502688
21957,"Epidemiol Infect",09502688
30624,"Epidemiol. Infect.",09502688
126381,"Special Issue: Zoonoses.",09502688
30546,"Clin. Microbiol. Infect.",1198743x
16711,"Bull. WHO",00429686
18782,"Bull World Health Organ",00429686
30782,"BULL. WHOO",00429686
72778,"Bull WHO",00429686
127780,"Bull. World Health Organ.",00429686
13919,"Monatsschrift Kinderheilkunde",00269298
106455,"MONATSSCHRIFT KINDERHEILKUNDE",00269298
30680,"Impfungen von Frühgeborenen",00269298
46325,"Vaskulitis",00269298
118913,"Virale pneumonie",00269298
152678,"Monatsschr. Kinderheilkd.",00269298
23187,"Zhonghua Zhong Liu Za Zhi",02533766
93115,"Zhonghua Zhongliu Zazhi",02533766
120196,"Chung Hua Chung Liu Tsa Chih",02533766
120216,"Chin J Oncol",02533766
166088,"CHIN. J. ONCOL.",02533766
22941,"Adv Gerontol",15619125
2014,"Experimental Hematology",0301472x
43322,"Exp. Hematol.",0301472x
2015,"American Journal of Cardiology",00029149
16493,"Am. J. Cardiol.",00029149
23189,"Am J Cardiol",00029149
44989,"AM. J. CARDIOL.",00029149
45251,"AM J CARDIOL",00029149
21835,"Eur J Cardiothorac Surg",10107940
32954,"Eur. J. Cardio-thorac. Surg.",10107940
45323,"Eur. J. Cardio-Thorac. Surg.",10107940
45352,"Eur. J. Cardio-Thoracic Surg.",10107940
45368,"EUR J CARDIO-THORAC SURG",10107940
45378,"Eur J Cardio-thorac Surg",10107940
2017,"Cancer Science",13479032
23838,"Cancer Sci",13479032
43140,"Cancer Sci.",13479032
46577,"CANCER SCIENCE",13479032
190813,"Cancer Science.",13479032
2018,"Clinical Nephrology",03010430
16275,"Clin. Nephrol.",03010430
23539,"Clin Nephrol",03010430
46889,"CLINICAL NEPHROLOGY",03010430
163131,"CLIN. NEPHROL.",03010430
55186,"Transfus Apher Sci",14730502
64370,"Transfus. Apheresis Sci.",14730502
15618,"Trans. R. Soc. Trop. Med. Hyg.",00359203
112893,"TRANS. R. SOC. TROP. MED. HYG.",00359203
115270,"Luts",17575664
183443,"Low Urin Tract Symptoms",17575664
2024,"Implementation science : IS",17485908
15905,"Implementation science",17485908
16567,"Implement Sci",17485908
25274,"Implementation Science",17485908
30123,"Implementation Science.",17485908
93845,"Implementation Science: IS",17485908
147140,"Implementation science: IS",17485908
2026,"Pathogens and Global Health",20477724
42587,"Pathog Glob Health",20477724
199135,"Pathog. Global Health",20477724
2027,"Journal of Pain",15265900
16230,"J. Pain",15265900
20522,"J Pain",15265900
20614,"Orphanet J Rare Dis",17501172
109035,"Orphanet J. Rare Dis.",17501172
2029,"Respiratory Research",14659921
16593,"Respir. Res.",14659921
23341,"Respir Res",14659921
24436,"J Pediatr Neurosci",18171745
110568,"J. Pediatr. Neurosci.",18171745
2031,"Padiatrische Praxis",00309346
30728,"Die neuen Rotavirusimpfungen",00309346
40689,"Tuberkulose bei Kindern",00309346
109117,"Das komatöse Kind",00309346
64470,"Neonataler Morbus Basedow",00309346
89314,"Padiatr. Prax.",00309346
152899,"Padiatr Prax",00309346
25516,"Korean J Gastroenterol",15989992
2033,"Drug and Alcohol Dependence",03768716
15648,"Drug Alcohol Depend.",03768716
20604,"Drug Alcohol Depend",03768716
30131,"Drug and Alcohol Dependence.",03768716
51514,"Drug And Alcohol Dependence",03768716
59236,"DRUG ALCOHOL DEPEND",03768716
183776,"DRUG ALCOHOL DEPEND.",03768716
2034,"Psychosomatic medicine",15347796
16207,"Psychosom. Med.",15347796
8580,"European respiratory review",2013
12610,"Ticks and Tick-borne Diseases",2013
12611,"Ecological Indicators",2013
12625,"Physica D: Nonlinear Phenomena",2013
15811,"NeuroToxicology",2013
15813,"Safety and Health at Work",2013
15815,"Journal of Transport & Health",2013
16829,"Tuberkuloz ve toraks",2013
16929,"The Spine Journal",2013
16954,"Procedia IUTAM",2013
17024,"Mechatronics",2013
17065,"Chirurgie de la Main",2013
17089,"Stem Cell Research",2013
17092,"Surgical Oncology",2013
17140,"Accident Analysis & Prevention",2013
17169,"Neurobiology of Aging",2013
17175,"Experimental Neurology",2013
17186,"Neurologic Clinics",2013
19039,"Int J Pediatr Otorhinolaryngol",01655876
59267,"INT J PEDIATR OTORHINOLARYNGOL",01655876
131053,"Eur",18790828
38671,"Ann. Indian Acad. Neurol.",09722327
99285,"Ann Indian Acad Neurol",09722327
22641,"J Pediatr Endocrinol Metab",0334018x
38649,"J. Pediatr. Endocrinol. Metab.",0334018x
64918,"J. PEDIATR. ENDOCRINOL.",0334018x
2044,"Acta Tropica",0001706x
18918,"Acta Trop",0001706x
110539,"Acta Trop.",0001706x
2045,"Hepato-gastroenterology",01726390
21825,"Hepatogastroenterology",01726390
45416,"Hepato-Gastroenterol.",01726390
101995,"HEPATO-GASTROENTEROLOGY",01726390
2046,"La Tunisie medicale",00414131
2059,"Tunisie Medicale",00414131
16835,"Tunisie medicale",00414131
18599,"Tunis Med",00414131
31440,"La Tunisie Médicale",00414131
59366,"La Tunisie MÃ©dicale",00414131
63168,"Tunis. Med.",00414131
73515,"Antibiogramme informatise.",00414131
24166,"Pathol Res Pract",03440338
58334,"Pathology, Research & Practice",03440338
59291,"PATHOL RES PRACT",03440338
110629,"Pathol. Res. Pract.",03440338
