id,name,address,city,state,zipcode,phone,rating,reviews,ranking
5271,Magnolia Cafe Inc,1224 W Wilson Ave,Chicago,IL,60640,(773) 728-8785,0,0,0
5272,Magnolia Restaurant,4751 N Milwaukee Ave,Chicago,IL,60630,(773) 283-0184,0,0,0
5273,Magos Tamales Y Taqueria,5714 W Fullerton Ave,Chicago,IL,60639,(773) 237-4447,0,0,0
5274,Mahoney's,551 N Ogden Ave,Chicago,IL,60642,(312) 733-2121,0,0,0
5275,Maicos Tacos,5952 W Roosevelt Rd,Chicago,IL,60644,(773) 626-0732,0,0,0
5276,Maiz Anojitos Y Bebidas,1041 N California Ave,Chicago,IL,60622,(773) 276-3149,0,0,0
5277,Major Hall,5660 W Grand Ave,Chicago,IL,60639,(773) 237-8089,0,0,0
5278,Maki Sushi House,4229 N Lincoln Ave,Chicago,IL,60618,(773) 868-4229,0,0,0
5279,Makisu Sushi Inc,1725 W Division St,Chicago,IL,60622,(773) 227-8744,0,0,0
5280,Malibu Internet Cafe,2735 N Milwaukee Ave,Chicago,IL,60647,(773) 772-7805,0,0,0
5281,Mama Jones Burgers,9818 S Michigan Ave,Chicago,IL,60628,(773) 264-4764,0,0,0
5282,Mama Lous Comfort Kitchen,124 E 35th St,Chicago,IL,60616,(312) 326-6400,0,0,0
5283,Mama Luna Corp,5109 W Fullerton Av,Chicago,IL,60639,(773) 889-3020,0,0,0
5284,Mama Mias Pizzaria,4638 N Cumberland Ave,Chicago,IL,60656,(773) 625-8500,0,0,0
5285,Mama Nena's Shrimp House,1623 W 43rd St,Chicago,IL,60609,(773) 254-9380,0,0,0
5286,Mama Osas African Restaurant,1027 W Wilson Ave,Chicago,IL,60640,(773) 561-2754,0,0,0
5287,Mama's Pizzeria and Deli,11 W Division St,Chicago,IL,60610,(312) 642-5444,0,0,0
5288,Mamacita's Restaurant,2439 N Clark St,Chicago,IL,60614,(773) 404-7788,0,0,0
5289,Mambo Cafe,3336 N Milwaukee Ave,Chicago,IL,60641,(773) 481-2050,0,0,0
5290,Mambo Grill,412 N Clark,Chicago,IL,60610,(312) 467-9797,0,0,0
5291,Mamma MIA Chicago Pizza Inc,3131 N Central Ave,Chicago,IL,60634,(773) 736-1812,0,0,0
5292,Man-Jo-Vin's,3224 N Damen Ave,Chicago,IL,60618,(773) 935-0727,0,0,0
5293,Mana Food Bar,1742 W Division St Ste 1,Chicago,IL,60622,(773) 342-1742,0,0,0
5294,Manchu WOK,7601 S Cicero Ave,Chicago,IL,60652,(773) 585-6775,0,0,0
5295,Mancini Pizzeria,13508 S Brandon Ave,Chicago,IL,60633,(773) 646-2783,0,0,0
5296,Mandarin Kitchen Inc,2143 S Archer Ave,Chicago,IL,60616,(312) 328-0228,0,0,0
5297,Manee Thai #2,1546-48 West Chicago,Chicago,IL,60642,(312) 733-3339,0,0,0
5298,Manee Thai Restaurant,3558 N Pulaski Rd,Chicago,IL,60641,(773) 725-9991,0,0,0
5299,Mang Hin Cuisine,2168 S Archer Ave,Chicago,IL,60616,(312) 808-1999,0,0,0
5300,Mangia Fresca,2552 S Archer Ave,Chicago,IL,60608,(312) 225-7100,0,0,0
5301,Mangia Italiano Ristorante,4920 W Irving Park Rd,Chicago,IL,60641,(773) 205-4354,0,0,0
5302,Mangia Roma,1623 N Halsted St,Chicago,IL,60614,(312) 475-9801,0,0,0
5303,Mangis Fast Foods,3801 N Lincoln Ave,Chicago,IL,60613,(773) 477-0406,0,0,0
5304,Manhandler Inc,1948 N Halsted St,Chicago,IL,60614,(773) 871-3339,0,0,0
5305,Manny's Cafeteria & Delicatessen,1141 S Jefferson,Chicago,IL,60607,(312) 939-2855,0,0,0
5306,Manny's Coffee Shop & Deli,1141 S Jefferson,Chicago,IL,60607,(312) 939-2855,0,0,0
5307,Mannys Dog House,2925 W Irving Park Rd,Chicago,IL,60618,(773) 478-9243,0,0,0
5308,Manolos Tamales,4706 W 63rd St,Chicago,IL,60629,(773) 884-8000,0,0,0
5309,Manor,642 N Clark St,Chicago,IL,60654,(312) 475-1390,0,0,0
5310,Manuel's Tamales,5341 S Kedzie Ave,Chicago,IL,60632,(773) 436-7029,0,0,0
5311,Manzo's Ristorante,3210 W Irving Park Rd,Chicago,IL,60618,(773) 478-3070,0,0,0
5312,Mar Abierto,3826 W Montrose Ave,Chicago,IL,60618,(773) 509-0919,0,0,0
5313,Mar Y Tierra,4258 S Archer Ave,Chicago,IL,60632,(773) 523-7774,0,0,0
5314,Maravillas Inc,5506 S Lake Park Ave,Chicago,IL,60637,(773) 955-7680,0,0,0
5315,Marcella's Restaurant,3503 W Fullerton Ave,Chicago,IL,60647,(773) 252-6333,0,0,0
5316,Marcello's Market and Deli,155 N Wacker Dr,Chicago,IL,60606,(312) 419-8525,0,0,0
5317,Marche,833 W Randolph,Chicago,IL,60607,(312) 226-8399,0,0,0
5318,Marciniak Stanley,4801 S Wolcott Ave,Chicago,IL,60609,(773) 523-9897,0,0,0
5319,Marco's Beef,6008 W Fullerton Ave,Chicago,IL,60639,(773) 745-1015,0,0,0
5320,Marcos Beef,2547 W 111th St,Chicago,IL,60655,(773) 238-0717,0,0,0
5321,Mare's Mini Mart & Deli,7850 W Addison St,Chicago,IL,60634,(773) 625-0212,0,0,0
5322,Margaret's,5134 W Irving Park Rd,Chicago,IL,60641,(773) 685-4493,0,0,0
5323,Margarita's Pizza,2705 E 79th St,Chicago,IL,60649,(773) 374-7969,0,0,0
5324,Margaritas Pizzeria II,346 E 75th St,Chicago,IL,60619,(773) 783-1610,0,0,0
5325,Marge's Still,1758 N Sedgwick St,Chicago,IL,60614,(312) 664-9775,0,0,0
5326,Margie's,4145 N Lincoln Ave,Chicago,IL,60618,(773) 477-1644,0,0,0
5327,Mari's Pizza,2150 N Pulaski Rd,Chicago,IL,60639,(773) 227-9266,4,1,0
5328,Marianna's Place,5625 W 63rd St,Chicago,IL,60638,(773) 582-8686,0,0,0
5329,Marie's Liquor & Pizza,4127 W Lawrence Ave,Chicago,IL,60630,(773) 725-1812,0,0,0
5330,Marie's Liquors & Pizza,4129 W Lawrence Ave,Chicago,IL,60630,(773) 725-1853,5,1,0
5331,Marigold Indian Restaurant,4836 N Broadway St,Chicago,IL,60640,(773) 293-4653,0,0,0
5332,Marino's Cafe,2564 S Blue Island Ave,Chicago,IL,60608,(773) 847-8745,0,0,0
5333,Mario & Sandra's,3620 S California Ave,Chicago,IL,60632,(773) 927-9646,0,0,0
5334,Mario's Gold Coast Ristorante,21 W Goethe St Ste 1A,Chicago,IL,60610,(312) 944-0199,0,0,0
5335,Mario's Tacos,4540 W 63rd St,Chicago,IL,60629,(773) 582-8226,0,0,0
5336,Marisco's El Veneno,6835 S Pulaski Rd,Chicago,IL,60629,(773) 735-7888,0,0,0
5337,Mariscos,3752 S Kedzie Ave,Chicago,IL,60632,(773) 247-9110,0,0,0
5338,Mariscos El Farallon,4712 S Pulaski Rd,Chicago,IL,60632,(773) 579-0096,0,0,0
5339,Mariscos El Kora Restaurant,3018 W 47th St,Chicago,IL,60632,(773) 869-9080,0,0,0
5340,Mariscos El Veneno,6651 S Pulaski Rd,Chicago,IL,60629,(773) 582-5576,0,0,0
5341,Mariscos Las Islitas,2446 S Western Ave,Chicago,IL,60608,(773) 376-0610,0,0,0
5342,Mariscos Luis,4225 W 47th St,Chicago,IL,60632,(773) 843-3448,0,0,0
5343,Market Creations,130 E Randolph St Lbby GF2,Chicago,IL,60601,(312) 540-0085,0,0,0
5344,Market Creations,233 S Wacker Dr Ste MEZZ,Chicago,IL,60606,(312) 715-2009,0,0,0
5345,Market Creations Cafe,20 N Wacker Dr,Chicago,IL,60606,(312) 629-4920,0,0,0
5346,Markethouse Chicago Restaurant,611 N Fairbanks Ct,Chicago,IL,60611,(312) 224-2200,0,0,0
5347,Marko's Tacos,946 W Newport Ave,Chicago,IL,60657,(773) 883-6033,0,0,0
5348,Markos Tacos,3009 W Cermak Rd,Chicago,IL,60623,(773) 277-0650,0,0,0
5349,Marks Chop Suey On Halsted,3343 N Halsted St,Chicago,IL,60657,(773) 281-9090,0,0,0
5350,Marquard Center,1645 W Le Moyne St,Chicago,IL,60622,(773) 278-6451,0,0,0
5351,Marquette Inn No 4 Restaurant,135 W Madison St,Chicago,IL,60602,(312) 236-1111,0,0,0
5352,Marquette Inn Restaurant,60 W Adams St,Chicago,IL,60603,(312) 368-8704,0,0,0
5353,Marquette-Corner Bakery,140 S Dearborn St,Chicago,IL,60603,(312) 920-9100,0,0,0
5354,Marrakech,1413 N Ashland Ave,Chicago,IL,60622,(773) 227-6451,0,0,0
5355,Mart Anthony's Italian,1200 W Hubbard St,Chicago,IL,60642,(312) 421-3477,0,0,0
5356,Martellito's Pizza No 1,2218 W Grand Ave,Chicago,IL,60612,(312) 491-1758,0,0,0
5357,Martini Bar,401 S La Salle St Lbby 3,Chicago,IL,60605,(312) 377-6111,0,0,0
5358,Martini Club,4933 N Milwaukee Ave,Chicago,IL,60630,(773) 202-9444,0,0,0
5359,Martini Park Business Office,640 N La Salle Dr Ste 270,Chicago,IL,60654,(312) 475-0505,0,0,0
5360,Martino's Italian Cuisine & Pizzeria,3431 W Peterson Avenue,Chicago,IL,60659,(773) 478-5410,0,0,0
5361,Martino's Restrnt,3431 W Petrsn Av,Chicago,IL,60659,(773) 478-5410,0,0,0
5362,Marty's,1511 W Balmoral Ave,Chicago,IL,60640,(773) 561-6425,0,0,0
5363,Martyr's,3855 N Lincoln Ave,Chicago,IL,60613,(773) 404-9494,0,0,0
5364,Marvin's Restaurant,901 S Cicero Ave,Chicago,IL,60644,(773) 261-4314,0,0,0
5365,Mary's Cafe,215 E Grand Ave,Chicago,IL,60611,(312) 337-2500,0,0,0
5366,Mary's Lemonade,2423 W 51st St,Chicago,IL,60632,(773) 925-4800,0,0,0
5367,Mary's Place,6300 N Milwaukee Ave,Chicago,IL,60646,(773) 775-7587,0,0,0
5368,Mary's Restaurant,606 S Pulaski Rd,Chicago,IL,60624,(773) 638-2233,0,0,0
5369,Masala Indian Thai Cuisine,1002 W Argyle St,Chicago,IL,60640,(773) 769-5555,0,0,0
5370,Masouleh,6653 N Clark St,Chicago,IL,60626,(773) 262-2227,0,0,0
5371,Massa,807 W Roosevelt Rd,Chicago,IL,60608,(312) 433-0123,0,0,0
5372,Masters Pancake House,5265 S Cicero Ave,Chicago,IL,60632,(773) 735-0009,0,0,0
5373,Mather Cafe Plus-Chatham,33 E 83rd St,Chicago,IL,60619,(773) 488-2801,0,0,0
5374,Mather Cafe Plus-Galewood Montclare,7134 W Higgins Ave,Chicago,IL,60656,(773) 774-4804,0,0,0
5375,Matsu Shita,5854 N Lincoln Ave,Chicago,IL,60659,(773) 728-7274,0,0,0
5376,Matsumoto,3800 W Lawrence Ave,Chicago,IL,60625,(773) 267-1555,0,0,0
5377,Matsuyama,1059 W Belmont Ave,Chicago,IL,60657,(773) 327-8838,0,0,0
5378,Max Bar,2247 N Lincoln Ave,Chicago,IL,60614,(773) 549-5884,0,0,0
5379,Max Orient,520 N Michigan Ave Ste 427,Chicago,IL,60611,(312) 661-0028,0,0,0
5380,Max's Italian Beef,5754 N Western Ave,Chicago,IL,60659,(773) 989-8200,0,0,0
5381,Max's Take Out,20 E Adams St,Chicago,IL,60603,(312) 553-0170,0,0,0
5382,Maxim's,20 N Clark St Ste 120,Chicago,IL,60602,(312) 236-7717,0,0,0
5383,Maxwell Express,1058 W 87th St,Chicago,IL,60620,(773) 962-0810,0,0,0
5384,Maxwell Grill,6339 N California Ave,Chicago,IL,60659,(773) 761-4800,0,0,0
5385,Maxwell On 76th Street,7600 S Ashland Ave,Chicago,IL,60620,(773) 483-9752,0,0,0
5386,Maxwell Polish & Gyros,6404 N California Ave,Chicago,IL,60645,(773) 761-4800,0,0,0
5387,Maxwell Street Depot,411 W 31st St,Chicago,IL,60616,(312) 326-3514,0,0,0
5388,Maxwell Street Grill,7445 S State St,Chicago,IL,60619,(773) 487-7445,0,0,0
5389,Maxwell Street Grill,7901 S South Chicago Ave,Chicago,IL,60617,(773) 768-3976,0,0,0
5390,Maxwell's Charcoal Grill,119 E 75th St,Chicago,IL,60619,(773) 651-9901,0,0,0
5391,Maxwell's Charcoal Grill,8637 S Ashland Ave,Chicago,IL,60620,(773) 233-8650,0,0,0
5392,May Flower,5240 N Pulaski Rd,Chicago,IL,60630,(773) 866-2868,0,0,0
5393,May Street Cafe,1146 W Cermak Rd,Chicago,IL,60608,(312) 421-4442,0,0,0
5394,Maya,5423 W Belmont Ave,Chicago,IL,60641,(773) 283-7333,0,0,0
5395,Maya's Pizza,8550 S Commercial Ave,Chicago,IL,60617,(773) 221-9313,0,0,0
5396,Mayan Palace Mexican Cuisine,2703 N Halsted,Chicago,IL,60614,(773) 915-8269,5,3,0
5397,Mayas Pizza,9808 S Chappel Ave,Chicago,IL,60617,(773) 221-9414,0,0,0
5398,Mayfair Restaurant,4461 W Lawrence Ave,Chicago,IL,60630,(773) 685-6040,0,0,0
5399,Mayflower Chinese Restaurant,2225 S Wentworth Ave,Chicago,IL,60616,(312) 808-1322,0,0,0
5400,Mayflower Market & Deli ATM,5214 S Damen Ave,Chicago,IL,60609,(773) 778-3865,0,0,0
5401,Maza,2748 N Lincoln Ave,Chicago,IL,60614,(773) 929-9600,0,0,0
5402,McCormick & Schmick's,1 E Wacker Dr Ste 110,Chicago,IL,60601,(312) 923-7226,5,1,0
5403,McCormick & Schmick's Seafood Restaurant,41 E Chestnut St,Chicago,IL,60611,(312) 397-9500,0,0,0
5404,McDonald's,10 E Chicago Ave,Chicago,IL,60611,(312) 649-9262,0,0,0
5405,McDonald's,10320 S Kedzie Ave,Chicago,IL,60655,(773) 238-1216,0,0,0
5406,McDonald's,111 W Jackson Blvd,Chicago,IL,60604,(312) 922-1648,0,0,0
5407,McDonald's,11421 S Halsted St,Chicago,IL,60628,(773) 568-4663,0,0,0
5408,McDonald's,119 N Wabash Ave,Chicago,IL,60602,(312) 977-1970,0,0,0
5409,McDonald's,1201 S Lake Shore Dr,Chicago,IL,60605,(312) 588-1229,1,1,0
5410,McDonald's,144 S Wabash Ave,Chicago,IL,60603,(312) 727-0300,0,0,0
5411,McDonald's,1443 E 87th St,Chicago,IL,60619,(773) 221-2541,0,0,0
5412,McDonald's,1454 W 47th St,Chicago,IL,60609,(773) 890-1004,0,0,0
5413,McDonald's,1563 N Wells St,Chicago,IL,60610,(312) 266-2633,0,0,0
5414,McDonald's,1651 W 95th,Chicago,IL,60290,(773) 429-1300,0,0,0
5415,McDonald's,1664 S Blue Island Ave,Chicago,IL,60608,(312) 226-6147,0,0,0
5416,McDonald's,1737 W Fullerton Ave,Chicago,IL,60614,(773) 244-4001,0,0,0
5417,McDonald's,1831 W Devon Ave,Chicago,IL,60660,(773) 381-2252,0,0,0
5418,McDonald's,186 W Adams St,Chicago,IL,60603,(312) 580-0773,0,0,0
5419,McDonald's,1951 E 95th St,Chicago,IL,60617,(773) 768-3355,0,0,0
5420,McDonald's,1951 N Western Ave,Chicago,IL,60647,(773) 276-2366,0,0,0
5421,McDonald's,2001 W Chicago Ave,Chicago,IL,60622,(312) 226-4818,0,0,0
5422,McDonald's,2005 W Chicago Ave,Chicago,IL,60622,(312) 492-6990,0,0,0
5423,McDonald's,207 E 35th St,Chicago,IL,60616,(312) 842-8040,0,0,0
5424,McDonald's,21 S Clark St Apt S,Chicago,IL,60603,(312) 580-0214,0,0,0
5425,McDonald's,222 Merchandise Mart Plz,Chicago,IL,60654,(312) 644-2090,0,0,0
5426,McDonald's,23 N Western Ave,Chicago,IL,60612,(312) 243-3599,0,0,0
5427,McDonald's,230 S State St,Chicago,IL,60604,(312) 786-1855,0,0,0
5428,McDonald's,2317 N Cicero Ave,Chicago,IL,60639,(773) 637-3590,0,0,0
5429,McDonald's,233 N Michigan Ave,Chicago,IL,60601,(312) 540-0721,0,0,0
5430,McDonald's,2402 N Lincoln Ave,Chicago,IL,60614,(773) 388-3621,0,0,0
5431,McDonald's,2425 E 79th St,Chicago,IL,60649,(773) 768-0153,0,0,0
5432,McDonald's,2438 W Cermak Rd,Chicago,IL,60608,(773) 927-8643,0,0,0
5433,McDonald's,2525 S King Dr,Chicago,IL,60616,(312) 842-8643,0,0,0
5434,McDonald's,2608 W Addison St,Chicago,IL,60618,(773) 477-8687,0,0,0
5435,McDonald's,2609 S Kedzie Ave,Chicago,IL,60623,(773) 847-1601,0,0,0
5436,McDonald's,2635 N Clark St,Chicago,IL,60614,(773) 549-6272,0,0,0
5437,McDonald's,2701 N Milwaukee Ave,Chicago,IL,60647,(773) 342-4052,0,0,0
5438,McDonald's,2754 N Narragansett Ave,Chicago,IL,60639,(773) 237-1500,0,0,0
5439,McDonald's,2834 N Ashland Ave,Chicago,IL,60657,(773) 528-7503,0,0,0
5440,McDonald's,29 E 87th St,Chicago,IL,60619,(773) 783-4595,0,0,0
5441,McDonald's,29 N Wacker Dr,Chicago,IL,60606,(312) 456-4307,0,0,0
5442,McDonald's,3020 S Halsted St,Chicago,IL,60608,(312) 328-1237,0,0,0
5443,McDonald's,3122 W Touhy Ave,Chicago,IL,60645,(773) 338-3122,0,0,0
5444,McDonald's,3154 W Foster Ave,Chicago,IL,60625,(773) 539-4046,0,0,0
5445,McDonald's,3200 W Roosevelt Rd,Chicago,IL,60624,(773) 533-5336,0,0,0
5446,McDonald's,3241 W North Ave,Chicago,IL,60647,(773) 227-8928,0,0,0
5447,McDonald's,3241 W Peterson Ave,Chicago,IL,60659,(773) 588-8860,0,0,0
5448,McDonald's,3540 N Harlem Ave,Chicago,IL,60634,(773) 622-8811,0,0,0
5449,McDonald's,3560 N Cicero Ave,Chicago,IL,60641,(773) 283-0149,0,0,0
5450,McDonald's,36 W Randolph St,Chicago,IL,60601,(312) 759-2128,0,0,0
5451,McDonald's,3615 W Irving Park Rd,Chicago,IL,60618,(773) 463-1585,0,0,0
5452,McDonald's,3620 N Clark St,Chicago,IL,60613,(773) 549-0683,0,0,0
5453,McDonald's,3818 W 64th Pl,Chicago,IL,60629,(773) 582-6458,0,0,0
5454,McDonald's,3855 W Lawrence Ave,Chicago,IL,60625,(773) 588-9136,0,0,0
5455,McDonald's,3867 S Archer Ave,Chicago,IL,60632,(773) 254-1575,0,0,0
5456,McDonald's,4038 W Belmont Ave,Chicago,IL,60641,(773) 282-1960,0,0,0
5457,McDonald's,4047 E 106th St,Chicago,IL,60617,(773) 721-7171,0,0,0
5458,McDonald's,4048 W Madison St,Chicago,IL,60624,(773) 722-8561,0,0,0
5459,McDonald's,405 N Wabash Ave Unit 2903,Chicago,IL,60611,(312) 645-0818,0,0,0
5460,McDonald's,4158 S Ashland Ave,Chicago,IL,60609,(773) 847-2763,0,0,0
5461,McDonald's,4334 W 26th St,Chicago,IL,60623,(773) 762-9211,0,0,0
5462,McDonald's,4338 W North Ave,Chicago,IL,60639,(773) 384-8165,0,0,0
5463,McDonald's,450 E 23rd Dr,Chicago,IL,60616,(312) 328-0682,0,0,0
5464,McDonald's,4546 N Kedzie Ave,Chicago,IL,60625,(773) 583-4213,0,0,0
5465,McDonald's,4605 W Diversey Ave,Chicago,IL,60639,(773) 394-0991,0,0,0
5466,McDonald's,4704 S Cicero Ave,Chicago,IL,60638,(773) 284-9713,0,0,0
5467,McDonald's,4844 N Lincoln Ave,Chicago,IL,60625,(773) 334-0033,0,0,0
5468,McDonald's,4946 N Milwaukee Ave,Chicago,IL,60630,(773) 777-2327,0,0,0
5469,McDonald's,500 W Madison St,Chicago,IL,60661,(312) 906-8077,0,0,0
5470,McDonald's,5015 W Madison St,Chicago,IL,60644,(773) 378-1470,0,0,0
5471,McDonald's,5133 W North Ave,Chicago,IL,60639,(773) 237-8655,0,0,0
5472,McDonald's,5153 W Chicago Ave,Chicago,IL,60651,(773) 287-4687,0,0,0
5473,McDonald's,5220 S Lake Park Ave,Chicago,IL,60615,(773) 288-2161,0,0,0
5474,McDonald's,5253 S Pulaski Rd,Chicago,IL,60632,(773) 284-9684,0,0,0
5475,McDonald's,5500 S Cicero Ave,Chicago,IL,60638,(773) 735-7568,0,0,0
5476,McDonald's,555 W Madison St,Chicago,IL,60661,(312) 902-2600,0,0,0
5477,McDonald's,5614 N Clark St,Chicago,IL,60660,(773) 989-9250,0,0,0
5478,McDonald's,5624 W Roosevelt Rd,Chicago,IL,60644,(773) 921-0056,0,0,0
5479,McDonald's,5656 W Irving Park Rd,Chicago,IL,60634,(773) 545-8686,0,0,0
5480,McDonald's,5700 S Cicero Ave Ste 68,Chicago,IL,60638,(773) 767-1041,0,0,0
5481,McDonald's,5733 S Kedzie Ave,Chicago,IL,60629,(773) 471-1858,0,0,0
5482,McDonald's,600 E 115th St,Chicago,IL,60628,(773) 995-8560,0,0,0
5483,McDonald's,600 N Clark St,Chicago,IL,60654,(312) 867-0455,0,0,0
5484,McDonald's,6125 N Milwaukee Ave,Chicago,IL,60646,(773) 631-7817,0,0,0
5485,McDonald's,6340 S Ashland Ave,Chicago,IL,60636,(773) 436-2519,0,0,0
5486,McDonald's,6355 S King Dr,Chicago,IL,60637,(773) 947-9000,0,0,0
5487,McDonald's,6430 S Cicero Ave,Chicago,IL,60638,(773) 585-6273,0,0,0
5488,McDonald's,6515 S Western Ave,Chicago,IL,60636,(773) 434-6048,1,1,0
5489,McDonald's,6560 S Stony Island Ave,Chicago,IL,60637,(773) 493-5800,0,0,0
5490,McDonald's,6720 W Archer Ave,Chicago,IL,60638,(773) 229-9841,0,0,0
5491,McDonald's,6737 S Pulaski Rd,Chicago,IL,60629,(773) 735-6342,0,0,0
5492,McDonald's,6740 N Clark St,Chicago,IL,60626,(773) 743-6932,3,1,0
5493,McDonald's,6900 S Lafayette Ave,Chicago,IL,60621,(773) 994-0690,0,0,0
5494,McDonald's,70 E Garfield Blvd,Chicago,IL,60615,(773) 924-0821,0,0,0
5495,McDonald's,740 E 47th St,Chicago,IL,60653,(773) 924-6072,0,0,0
5496,McDonald's,7800 S Cottage Grove Ave,Chicago,IL,60619,(773) 488-8989,0,0,0
5497,McDonald's,7832 S Western Ave,Chicago,IL,60620,(773) 476-1196,0,0,0
5498,McDonald's,7900 S King Dr,Chicago,IL,60619,(773) 651-3365,0,0,0
5499,McDonald's,8321 S Ashland Ave,Chicago,IL,60620,(773) 779-2888,0,0,0
5500,McDonald's,8415 S Pulaski Rd,Chicago,IL,60652,(773) 284-1331,0,0,0
5501,McDonald's,8871 S Kingston Ave,Chicago,IL,60617,(773) 734-4200,0,0,0
5502,McDonald's,9211 S Commercial Ave,Chicago,IL,60617,(773) 375-7700,0,0,0
5503,McDonald's,9560 S Halsted St,Chicago,IL,60628,(773) 881-4245,0,0,0
5504,McDonald's Phideb Corp Two,36 W 95th St,Chicago,IL,60628,(773) 568-7910,3,1,0
5505,Mcdunna's,1505 W Fullerton Ave,Chicago,IL,60614,(773) 929-0944,0,0,0
5506,McGee's Tavern and Grill,950 W Webster Ave,Chicago,IL,60614,(773) 549-8200,0,0,0
5507,McGill's Bar & Grill,4553 N Pulaski Rd,Chicago,IL,60630,(773) 478-6096,0,0,0
5508,Mckellins,2800 W Touhy Ave,Chicago,IL,60645,(773) 973-2428,0,0,0
5509,McNally's,11136 S Western Ave,Chicago,IL,60643,(773) 779-6202,0,0,0
5510,McNamara's,4328 W Irving Park Rd,Chicago,IL,60641,(773) 725-1800,0,0,0
5511,Medee Cafe,4805 N Damen Ave,Chicago,IL,60625,(773) 989-4444,0,0,0
5512,Medical Center Restaurant,1908 W Harrison St,Chicago,IL,60612,(312) 243-3374,0,0,0
5513,Medici On 57th,1327 E 57th,Chicago,IL,60637,(773) 667-7394,0,0,0
5514,Mediterranean Grill,201 N Clark St Fl 1D,Chicago,IL,60601,(312) 726-1234,0,0,0
5515,Mediterranean Grill,4609 N Lincoln Ave,Chicago,IL,60625,(773) 293-4491,0,0,0
5516,Medium Rare,415 N Milwaukee Ave,Chicago,IL,60654,(312) 633-0900,0,0,0
5517,Mee Mah Chicago,4032 W Peterson Av,Chicago,IL,60646,(773) 932-9502<br>,5,2,0
5518,Mee Mah Chinese Restaurant,4032 W Peterson Av,Chicago,IL,60646,(773) 539-2277,0,0,0
5519,Mei-Shung Restaurant,5511 N Broadway St,Chicago,IL,60640,(773) 728-5778,0,0,0
5520,Meiji,623 W Randolph St,Chicago,IL,60661,(312) 887-9999,0,0,0
5521,Mekeni Restaurant,3116 W Lawrence Ave,Chicago,IL,60625,(773) 588-0504,0,0,0
5522,Mel Bay Grocery Deli,4401 W Cortez St,Chicago,IL,60651,(773) 235-4801,0,0,0
5523,Meli Cafe On Grand,540 N Wells St,Chicago,IL,60654,(312) 527-1850,0,0,0
5524,Mellow Yellow Restaurant,1508 E 53rd St,Chicago,IL,60615,(773) 667-2000,0,0,0
5525,Melrose Restaurant,3233 N Broadway St,Chicago,IL,60657,(773) 327-2060,0,0,0
5526,Memories,6325 N Clark St,Chicago,IL,60660,(773) 338-6835,0,0,0
5527,Memories Inn,5726 N Western Ave,Chicago,IL,60659,(773) 275-2327,0,0,0
5528,Menuzine,Po Box 64572,Chicago,IL,60664,(312) 623-6368,0,0,0
5529,Mercadito Chicago LLC,108 W Kinzie St,Chicago,IL,60654,(312) 329-9555,0,0,0
5530,Merchants Inn,933 W Fulton Market,Chicago,IL,60607,(312) 421-9729,0,0,0
5531,Merla's Kitchen,5207 N Kimball Ave,Chicago,IL,60625,(773) 539-2090,0,0,0
5532,Merlo On Maple,16 W Maple St,Chicago,IL,60610,(312) 335-8200,0,0,0
5533,Merlo' Restorante,2638 N Lincoln Ave,Chicago,IL,60614,(773) 529-0747,0,0,0
5534,Meson Del Taco,3144 N Narragansett Ave,Chicago,IL,60634,(773) 237-5049,5,1,0
5535,Messners Wrigley Grille,3553 N Southport Ave,Chicago,IL,60657,(773) 325-0123,0,0,0
5536,Metro Deli & Cafe,210 S Canal St,Chicago,IL,60606,(312) 655-0600,0,0,0
5537,Metroklub,733 W Madison,Chicago,IL,60661,(312) 602-2104,0,0,0
5538,Metropolis Rotisseria,924 W Armitage Ave,Chicago,IL,60614,(773) 868-9000,0,0,0
5539,Mexican Grill,2829 W Armitage Ave,Chicago,IL,60647,(773) 384-6517,0,0,0
5540,Mexican Inn,9510 S Ewing Ave,Chicago,IL,60617,(773) 734-8957,0,0,0
5541,Mexicana La,2919 N Milwaukee Ave,Chicago,IL,60618,(773) 227-9898,0,0,0
5542,Mexico Steakhouse,2983 S Archer Av,Chicago,IL,60608,(773) 254-5151,5,1,0
5543,Mexique Inc,1529 W Chicago Ave,Chicago,IL,60642,(312) 850-0288,0,0,0
5544,Mezza,225 N Michigan Ave Lbby CL114,Chicago,IL,60601,(312) 729-2884,0,0,0
5545,Mezza Grilled Raps and Pitas,2 N Riverside Plz,Chicago,IL,60606,(312) 575-9950,0,0,0
5546,Mezza Grilled Wraps & Pitas,181 W Madison St,Chicago,IL,60602,(312) 269-0092,0,0,0
5547,Mezza Grilled Wraps and Pitas,520 N Michigan Ave Ste 429,Chicago,IL,60611,(312) 670-0200,0,0,0
5548,Mg Char Grill,1821 W Irving Park Rd,Chicago,IL,60613,(773) 327-7088,0,0,0
5549,Mi Cafetal,1519 W 18th St,Chicago,IL,60608,(312) 738-2883,0,0,0
5550,Mi Ciudad,3041 W Irving Park Rd,Chicago,IL,60618,(773) 866-2066,0,0,0
5551,Mi Gente Inc,3325 W Cermak Rd,Chicago,IL,60623,(773) 542-4880,0,0,0
5552,Mi Lady's Restaurant,5460 S Halsted St,Chicago,IL,60609,(773) 268-9057,0,0,0
5553,Mi Lindo Pueblo Restaurant,3040 W Montrose Ave,Chicago,IL,60618,(773) 509-9920,0,0,0
5554,Mi Peru Restaurant & Club,4920 W Irving Park Rd,Chicago,IL,60641,(773) 202-0700,0,0,0
